,DAY,DATE,HOME_TEAM,AWAY_TEAM,HOME_GOALS,AWAY_GOALS
160,17,2012-01-08,Inter,Parma,5,0
161,17,2012-01-08,Siena,Lazio,4,0
162,17,2012-01-08,Roma,Chievo Verona,2,0
163,17,2012-01-08,Palermo,Napoli,1,3
164,17,2012-01-08,Cagliari,Genoa,3,0
165,17,2012-01-08,Bologna,Catania,2,0
166,17,2012-01-08,Atalanta,Milan,0,2
167,17,2012-01-08,Udinese,Cesena,4,1
168,17,2012-01-08,Novara,Fiorentina,0,3
169,17,2012-01-08,Lecce,Juventus,0,1
170,18,2012-01-15,Juventus,Cagliari,1,1
171,18,2012-01-15,Napoli,Bologna,1,1
172,18,2012-01-15,Milan,Inter,0,1
173,18,2012-01-15,Parma,Siena,3,1
174,18,2012-01-15,Cesena,Novara,3,1
175,18,2012-01-15,Fiorentina,Lecce,0,1
176,18,2012-01-15,Chievo Verona,Palermo,1,0
177,18,2012-01-15,Lazio,Atalanta,2,0
178,18,2012-01-15,Catania,Roma,1,1
179,18,2012-01-15,Genoa,Udinese,3,2
180,19,2012-01-22,Inter,Lazio,2,1
181,19,2012-01-22,Atalanta,Juventus,0,2
182,19,2012-01-22,Bologna,Parma,0,0
183,19,2012-01-22,Cagliari,Fiorentina,0,0
184,19,2012-01-22,Lecce,Chievo Verona,2,2
185,19,2012-01-22,Novara,Milan,0,3
186,19,2012-01-22,Roma,Cesena,5,1
187,19,2012-01-22,Palermo,Genoa,5,3
188,19,2012-01-22,Siena,Napoli,1,1
189,19,2012-01-22,Udinese,Catania,2,1
190,20,2012-01-29,Cesena,Atalanta,0,1
191,20,2012-01-29,Genoa,Napoli,3,2
192,20,2012-01-29,Palermo,Novara,2,0
193,20,2012-01-29,Lecce,Inter,1,0
194,20,2012-01-29,Milan,Cagliari,3,0
195,20,2012-01-29,Fiorentina,Siena,2,1
196,20,2012-01-29,Chievo Verona,Lazio,0,3
197,20,2012-01-29,Juventus,Udinese,2,1
198,20,2012-01-29,Catania,Parma,1,1
199,20,2012-01-29,Roma,Bologna,1,1
200,21,2012-02-01,Cagliari,Roma,4,2
201,21,2012-02-01,Udinese,Lecce,2,1
202,21,2012-02-01,Bologna,Fiorentina,2,0
203,21,2012-02-01,Novara,Chievo Verona,1,2
204,21,2012-02-01,Lazio,Milan,2,0
205,21,2012-02-01,Siena,Catania,0,1
206,21,2012-02-01,Atalanta,Genoa,1,0
207,21,2012-02-01,Inter,Palermo,4,4
208,21,2012-02-01,Napoli,Cesena,0,0
209,21,2012-02-01,Parma,Juventus,0,0
210,22,2012-02-05,Novara,Cagliari,0,0
211,22,2012-02-05,Roma,Inter,4,0
212,22,2012-02-05,Milan,Napoli,0,0
213,22,2012-02-05,Palermo,Atalanta,2,1
214,22,2012-02-05,Fiorentina,Udinese,3,2
215,22,2012-02-05,Lecce,Bologna,0,0
216,22,2012-02-05,Juventus,Siena,0,0
217,22,2012-02-05,Chievo Verona,Parma,1,2
218,22,2012-02-05,Genoa,Lazio,3,2
219,22,2012-02-05,Cesena,Catania,0,0
220,23,2012-02-12,Napoli,Chievo Verona,2,0
221,23,2012-02-12,Parma,Fiorentina,2,2
222,23,2012-02-12,Catania,Genoa,4,0
223,23,2012-02-12,Lazio,Cesena,3,2
224,23,2012-02-12,Inter,Novara,0,1
225,23,2012-02-12,Cagliari,Palermo,2,1
226,23,2012-02-12,Atalanta,Lecce,0,0
227,23,2012-02-12,Udinese,Milan,1,2
228,23,2012-02-12,Siena,Roma,1,0
229,23,2012-02-12,Bologna,Juventus,1,1
230,24,2012-02-19,Roma,Parma,1,0
231,24,2012-02-19,Lecce,Siena,4,1
232,24,2012-02-19,Palermo,Lazio,5,1
233,24,2012-02-19,Juventus,Catania,3,1
234,24,2012-02-19,Udinese,Cagliari,0,0
235,24,2012-02-19,Inter,Bologna,0,3
236,24,2012-02-19,Novara,Atalanta,0,0
237,24,2012-02-19,Genoa,Chievo Verona,0,1
238,24,2012-02-19,Fiorentina,Napoli,0,3
239,24,2012-02-19,Cesena,Milan,1,3
240,25,2012-02-26,Genoa,Parma,2,2
241,25,2012-02-26,Lazio,Fiorentina,1,0
242,25,2012-02-26,Atalanta,Roma,4,1
243,25,2012-02-26,Siena,Palermo,4,1
244,25,2012-02-26,Napoli,Inter,1,0
245,25,2012-02-26,Catania,Novara,3,1
246,25,2012-02-26,Cagliari,Lecce,1,2
247,25,2012-02-26,Chievo Verona,Cesena,1,0
248,25,2012-02-26,Milan,Juventus,1,1
249,25,2012-02-26,Bologna,Udinese,1,3
250,26,2012-03-04,Roma,Lazio,1,2
251,26,2012-03-04,Fiorentina,Cesena,2,0
252,26,2012-03-04,Bologna,Novara,1,0
253,26,2012-03-04,Juventus,Chievo Verona,1,1
254,26,2012-03-04,Inter,Catania,2,2
255,26,2012-03-04,Palermo,Milan,0,4
256,26,2012-03-04,Siena,Cagliari,3,0
257,26,2012-03-04,Parma,Napoli,1,2
258,26,2012-03-04,Lecce,Genoa,2,2
259,26,2012-03-04,Udinese,Atalanta,0,0
260,27,2012-03-11,Chievo Verona,Inter,0,2
261,27,2012-03-11,Novara,Udinese,1,0
262,27,2012-03-11,Napoli,Cagliari,6,3
263,27,2012-03-11,Palermo,Roma,0,1
264,27,2012-03-11,Genoa,Juventus,0,0
265,27,2012-03-11,Cesena,Siena,0,2
266,27,2012-03-11,Milan,Lecce,2,0
267,27,2012-03-11,Atalanta,Parma,1,1
268,27,2012-03-11,Catania,Fiorentina,1,0
269,27,2012-03-11,Lazio,Bologna,1,3
270,28,2012-03-18,Lecce,Palermo,1,1
271,28,2012-03-18,Cagliari,Cesena,3,0
272,28,2012-03-18,Bologna,Chievo Verona,2,2
273,28,2012-03-18,Roma,Genoa,1,0
274,28,2012-03-18,Catania,Lazio,1,0
275,28,2012-03-18,Parma,Milan,0,2
276,28,2012-03-18,Udinese,Napoli,2,2
277,28,2012-03-18,Siena,Novara,0,2
278,28,2012-03-18,Fiorentina,Juventus,0,5
279,28,2012-03-18,Inter,Atalanta,0,0
280,29,2012-03-25,Atalanta,Bologna,2,0
281,29,2012-03-25,Chievo Verona,Siena,1,1
282,29,2012-03-25,Cesena,Parma,2,2
283,29,2012-03-25,Lazio,Cagliari,1,0
284,29,2012-03-25,Novara,Lecce,0,0
285,29,2012-03-25,Genoa,Fiorentina,2,2
286,29,2012-03-25,Juventus,Inter,2,0
287,29,2012-03-25,Palermo,Udinese,1,1
288,29,2012-03-25,Milan,Roma,2,1
289,29,2012-03-25,Napoli,Catania,2,2
290,30,2012-04-01,Catania,Milan,1,1
291,30,2012-04-01,Siena,Udinese,1,0
292,30,2012-04-01,Bologna,Palermo,1,3
293,30,2012-04-01,Juventus,Napoli,3,0
294,30,2012-04-01,Parma,Lazio,3,1
295,30,2012-04-01,Inter,Genoa,5,4
296,30,2012-04-01,Roma,Novara,5,2
297,30,2012-04-01,Cagliari,Atalanta,2,0
298,30,2012-04-01,Lecce,Cesena,0,0
299,30,2012-04-01,Fiorentina,Chievo Verona,1,2
300,31,2012-04-07,Atalanta,Siena,1,2
301,31,2012-04-07,Milan,Fiorentina,1,2
302,31,2012-04-07,Udinese,Parma,3,1
303,31,2012-04-07,Lazio,Napoli,3,1
304,31,2012-04-07,Palermo,Juventus,0,2
305,31,2012-04-07,Cesena,Bologna,0,0
306,31,2012-04-07,Lecce,Roma,4,2
307,31,2012-04-07,Cagliari,Inter,2,2
308,31,2012-04-07,Chievo Verona,Catania,3,2
309,31,2012-04-07,Novara,Genoa,1,1
310,32,2012-04-11,Genoa,Cesena,1,1
311,32,2012-04-11,Juventus,Lazio,2,1
312,32,2012-04-11,Napoli,Atalanta,1,3
313,32,2012-04-11,Fiorentina,Palermo,0,0
314,32,2012-04-11,Parma,Novara,2,0
315,32,2012-04-11,Inter,Siena,2,1
316,32,2012-04-11,Catania,Lecce,1,2
317,32,2012-04-11,Chievo Verona,Milan,0,1
318,32,2012-04-11,Roma,Udinese,3,1
319,32,2012-04-11,Bologna,Cagliari,1,0
320,33,2012-04-15,Palermo,Parma,1,2
321,33,2012-04-15,Cesena,Juventus,0,1
322,33,2012-04-15,Roma,Fiorentina,1,2
323,33,2012-04-15,Atalanta,Chievo Verona,1,0
324,33,2012-04-15,Milan,Genoa,1,0
325,33,2012-04-15,Cagliari,Catania,3,0
326,33,2012-04-15,Lecce,Napoli,0,2
327,33,2012-04-15,Udinese,Inter,1,3
328,33,2012-04-15,Siena,Bologna,1,1
329,33,2012-04-15,Novara,Lazio,2,1
330,34,2012-04-22,Lazio,Lecce,1,1
331,34,2012-04-22,Cesena,Palermo,2,2
332,34,2012-04-22,Napoli,Novara,2,0
333,34,2012-04-22,Chievo Verona,Udinese,0,0
334,34,2012-04-22,Parma,Cagliari,3,0
335,34,2012-04-22,Milan,Bologna,1,1
336,34,2012-04-22,Catania,Atalanta,2,0
337,34,2012-04-22,Fiorentina,Inter,0,0
338,34,2012-04-22,Genoa,Siena,1,4
339,34,2012-04-22,Juventus,Roma,4,0
340,35,2012-04-29,Roma,Napoli,2,2
341,35,2012-04-29,Udinese,Lazio,2,0
342,35,2012-04-29,Atalanta,Fiorentina,2,0
343,35,2012-04-29,Lecce,Parma,1,2
344,35,2012-04-29,Cagliari,Chievo Verona,0,0
345,35,2012-04-29,Novara,Juventus,0,4
346,35,2012-04-29,Bologna,Genoa,3,2
347,35,2012-04-29,Siena,Milan,1,4
348,35,2012-04-29,Inter,Cesena,2,1
349,35,2012-04-29,Palermo,Catania,1,1
350,36,2012-05-02,Milan,Atalanta,2,0
351,36,2012-05-02,Catania,Bologna,0,1
352,36,2012-05-02,Juventus,Lecce,1,1
353,36,2012-05-02,Fiorentina,Novara,2,2
354,36,2012-05-02,Napoli,Palermo,2,0
355,36,2012-05-02,Parma,Inter,3,1
356,36,2012-05-02,Chievo Verona,Roma,0,0
357,36,2012-05-02,Lazio,Siena,1,1
358,36,2012-05-02,Cesena,Udinese,0,1
359,36,2012-05-02,Genoa,Cagliari,2,1
360,37,2012-05-06,Siena,Parma,0,2
361,37,2012-05-06,Palermo,Chievo Verona,4,4
362,37,2012-05-06,Inter,Milan,4,2
363,37,2012-05-06,Cagliari,Juventus,0,2
364,37,2012-05-06,Roma,Catania,2,2
365,37,2012-05-06,Udinese,Genoa,2,0
366,37,2012-05-06,Lecce,Fiorentina,0,1
367,37,2012-05-06,Atalanta,Lazio,0,2
368,37,2012-05-06,Bologna,Napoli,2,0
369,37,2012-05-06,Novara,Cesena,3,0
370,38,2012-05-13,Catania,Udinese,0,2
371,38,2012-05-13,Napoli,Siena,2,1
372,38,2012-05-13,Genoa,Palermo,2,0
373,38,2012-05-13,Cesena,Roma,2,3
374,38,2012-05-13,Chievo Verona,Lecce,1,0
375,38,2012-05-13,Fiorentina,Cagliari,0,0
376,38,2012-05-13,Parma,Bologna,1,0
377,38,2012-05-13,Juventus,Atalanta,3,1
378,38,2012-05-13,Milan,Novara,2,1
379,38,2012-05-13,Lazio,Inter,3,1
