,DAY,DATE,HOME_TEAM,AWAY_TEAM,HOME_GOALS,AWAY_GOALS
286,29,2016-03-13,Carpi,Frosinone,2,1
287,29,2016-03-13,Genoa,Torino,3,2
288,29,2016-03-13,Lazio,Atalanta,2,0
289,29,2016-03-13,Inter,Bologna,2,1
290,30,2016-03-20,Milan,Lazio,1,1
291,30,2016-03-20,Empoli,Palermo,0,0
292,30,2016-03-20,Torino,Juventus,1,4
293,30,2016-03-20,Sampdoria,Chievo Verona,0,1
294,30,2016-03-20,Sassuolo,Udinese,1,1
295,30,2016-03-20,Napoli,Genoa,3,1
296,30,2016-03-20,Roma,Inter,1,1
297,30,2016-03-20,Frosinone,Fiorentina,0,0
298,30,2016-03-20,Atalanta,Bologna,2,0
299,30,2016-03-20,Hellas Verona,Carpi,1,2
300,31,2016-04-03,Udinese,Napoli,3,1
301,31,2016-04-03,Atalanta,Milan,2,1
302,31,2016-04-03,Carpi,Sassuolo,1,3
303,31,2016-04-03,Inter,Torino,1,2
304,31,2016-04-03,Lazio,Roma,1,4
305,31,2016-04-03,Juventus,Empoli,1,0
306,31,2016-04-03,Fiorentina,Sampdoria,1,1
307,31,2016-04-03,Bologna,Hellas Verona,0,1
308,31,2016-04-03,Genoa,Frosinone,4,0
309,31,2016-04-03,Chievo Verona,Palermo,3,1
310,32,2016-04-10,Sassuolo,Genoa,0,1
311,32,2016-04-10,Chievo Verona,Carpi,1,0
312,32,2016-04-10,Torino,Atalanta,2,1
313,32,2016-04-10,Palermo,Lazio,0,3
314,32,2016-04-10,Napoli,Hellas Verona,3,0
315,32,2016-04-10,Sampdoria,Udinese,2,0
316,32,2016-04-10,Milan,Juventus,1,2
317,32,2016-04-10,Frosinone,Inter,0,1
318,32,2016-04-10,Roma,Bologna,1,1
319,32,2016-04-10,Empoli,Fiorentina,2,0
320,33,2016-04-17,Fiorentina,Sassuolo,3,1
321,33,2016-04-17,Juventus,Palermo,4,0
322,33,2016-04-17,Lazio,Empoli,2,0
323,33,2016-04-17,Atalanta,Roma,3,3
324,33,2016-04-17,Bologna,Torino,0,1
325,33,2016-04-17,Hellas Verona,Frosinone,1,2
326,33,2016-04-17,Udinese,Chievo Verona,0,0
327,33,2016-04-17,Sampdoria,Milan,0,1
328,33,2016-04-17,Carpi,Genoa,4,1
329,33,2016-04-17,Inter,Napoli,2,0
330,34,2016-04-20,Juventus,Lazio,3,0
331,34,2016-04-20,Napoli,Bologna,6,0
332,34,2016-04-20,Sassuolo,Sampdoria,0,0
333,34,2016-04-20,Empoli,Hellas Verona,1,0
334,34,2016-04-20,Chievo Verona,Frosinone,5,1
335,34,2016-04-20,Udinese,Fiorentina,2,1
336,34,2016-04-20,Palermo,Atalanta,2,2
337,34,2016-04-20,Genoa,Inter,1,0
338,34,2016-04-20,Roma,Torino,3,2
339,34,2016-04-20,Milan,Carpi,0,0
340,35,2016-04-24,Torino,Sassuolo,1,3
341,35,2016-04-24,Sampdoria,Lazio,2,1
342,35,2016-04-24,Frosinone,Palermo,0,2
343,35,2016-04-24,Fiorentina,Juventus,1,2
344,35,2016-04-24,Bologna,Genoa,2,0
345,35,2016-04-24,Roma,Napoli,1,0
346,35,2016-04-24,Hellas Verona,Milan,2,1
347,35,2016-04-24,Inter,Udinese,3,1
348,35,2016-04-24,Carpi,Empoli,1,0
349,35,2016-04-24,Atalanta,Chievo Verona,1,0
350,36,2016-05-01,Chievo Verona,Fiorentina,0,0
351,36,2016-05-01,Sassuolo,Hellas Verona,1,0
352,36,2016-05-01,Milan,Frosinone,3,3
353,36,2016-05-01,Palermo,Sampdoria,2,0
354,36,2016-05-01,Lazio,Inter,2,0
355,36,2016-05-01,Juventus,Carpi,2,0
356,36,2016-05-01,Udinese,Torino,1,5
357,36,2016-05-01,Empoli,Bologna,0,0
358,36,2016-05-01,Napoli,Atalanta,2,1
359,36,2016-05-01,Genoa,Roma,2,3
360,37,2016-05-08,Frosinone,Sassuolo,0,1
361,37,2016-05-08,Hellas Verona,Juventus,2,1
362,37,2016-05-08,Inter,Empoli,2,1
363,37,2016-05-08,Fiorentina,Palermo,0,0
364,37,2016-05-08,Sampdoria,Genoa,0,3
365,37,2016-05-08,Bologna,Milan,0,1
366,37,2016-05-08,Carpi,Lazio,1,3
367,37,2016-05-08,Atalanta,Udinese,1,1
368,37,2016-05-08,Torino,Napoli,1,2
369,37,2016-05-08,Roma,Chievo Verona,3,0
370,38,2016-05-14,Empoli,Torino,2,1
371,38,2016-05-14,Palermo,Hellas Verona,3,2
372,38,2016-05-14,Napoli,Frosinone,4,0
373,38,2016-05-14,Udinese,Carpi,1,2
374,38,2016-05-14,Genoa,Atalanta,1,2
375,38,2016-05-14,Sassuolo,Inter,3,1
376,38,2016-05-14,Milan,Roma,1,3
377,38,2016-05-14,Lazio,Fiorentina,2,4
378,38,2016-05-14,Chievo Verona,Bologna,0,0
379,38,2016-05-14,Juventus,Sampdoria,5,0
