,DAY,DATE,HOME_TEAM,AWAY_TEAM,HOME_GOALS,AWAY_GOALS
100,11,2005-11-06,Parma,Lecce,2,0
101,11,2005-11-06,Siena,Chievo Verona,0,1
102,11,2005-11-06,Milan,Udinese,5,1
103,11,2005-11-06,Juventus,Livorno,3,0
104,11,2005-11-06,Empoli,Reggina,3,0
105,11,2005-11-06,Cagliari,Treviso,0,0
106,11,2005-11-06,Lazio,Inter,0,0
107,11,2005-11-06,Palermo,Sampdoria,0,2
108,11,2005-11-06,Ascoli Picchio,Fiorentina,0,2
109,11,2005-11-06,Messina,Roma,0,2
110,12,2005-11-20,Treviso,Palermo,2,2
111,12,2005-11-20,Udinese,Messina,1,0
112,12,2005-11-20,Sampdoria,Lazio,2,0
113,12,2005-11-20,Reggina,Cagliari,3,1
114,12,2005-11-20,Fiorentina,Milan,3,1
115,12,2005-11-20,Chievo Verona,Ascoli Picchio,1,1
116,12,2005-11-20,Livorno,Empoli,2,0
117,12,2005-11-20,Lecce,Siena,3,0
118,12,2005-11-20,Inter,Parma,2,0
119,12,2005-11-20,Roma,Juventus,1,4
120,13,2005-11-27,Ascoli Picchio,Palermo,1,1
121,13,2005-11-27,Empoli,Lazio,2,3
122,13,2005-11-27,Juventus,Treviso,3,1
123,13,2005-11-27,Milan,Lecce,2,1
124,13,2005-11-27,Messina,Inter,1,2
125,13,2005-11-27,Parma,Udinese,1,2
126,13,2005-11-27,Cagliari,Sampdoria,2,0
127,13,2005-11-27,Roma,Fiorentina,1,1
128,13,2005-11-27,Siena,Reggina,0,0
129,13,2005-11-27,Livorno,Chievo Verona,0,0
130,14,2005-12-04,Lazio,Siena,3,2
131,14,2005-12-04,Sampdoria,Empoli,2,0
132,14,2005-12-04,Lecce,Roma,2,2
133,14,2005-12-04,Treviso,Messina,0,0
134,14,2005-12-04,Chievo Verona,Milan,2,1
135,14,2005-12-04,Reggina,Parma,2,1
136,14,2005-12-04,Fiorentina,Juventus,1,2
137,14,2005-12-04,Palermo,Cagliari,2,2
138,14,2005-12-04,Udinese,Livorno,0,2
139,14,2005-12-04,Inter,Ascoli Picchio,1,0
140,15,2005-12-11,Udinese,Lecce,1,2
141,15,2005-12-11,Roma,Palermo,1,2
142,15,2005-12-11,Siena,Empoli,1,0
143,15,2005-12-11,Livorno,Lazio,2,1
144,15,2005-12-11,Ascoli Picchio,Reggina,1,1
145,15,2005-12-11,Parma,Sampdoria,1,1
146,15,2005-12-11,Inter,Milan,3,2
147,15,2005-12-11,Juventus,Cagliari,4,0
148,15,2005-12-11,Messina,Chievo Verona,2,0
149,15,2005-12-11,Fiorentina,Treviso,1,0
150,16,2005-12-18,Milan,Messina,4,0
151,16,2005-12-18,Treviso,Lecce,2,1
152,16,2005-12-18,Chievo Verona,Udinese,2,0
153,16,2005-12-18,Lazio,Juventus,1,1
154,16,2005-12-18,Empoli,Fiorentina,1,1
155,16,2005-12-18,Cagliari,Ascoli Picchio,2,1
156,16,2005-12-18,Palermo,Livorno,0,2
157,16,2005-12-18,Reggina,Inter,0,4
158,16,2005-12-18,Siena,Parma,2,2
159,16,2005-12-18,Sampdoria,Roma,1,1
160,17,2005-12-21,Fiorentina,Palermo,1,0
161,17,2005-12-21,Ascoli Picchio,Treviso,1,0
162,17,2005-12-21,Roma,Chievo Verona,4,0
163,17,2005-12-21,Udinese,Sampdoria,2,0
164,17,2005-12-21,Livorno,Milan,0,3
165,17,2005-12-21,Lecce,Lazio,0,0
166,17,2005-12-21,Juventus,Siena,2,0
167,17,2005-12-21,Inter,Empoli,4,1
168,17,2005-12-21,Parma,Cagliari,1,0
169,17,2005-12-21,Messina,Reggina,1,1
170,18,2006-01-08,Milan,Parma,4,3
171,18,2006-01-08,Treviso,Roma,0,1
172,18,2006-01-08,Sampdoria,Livorno,0,2
173,18,2006-01-08,Siena,Inter,0,0
174,18,2006-01-08,Cagliari,Udinese,2,1
175,18,2006-01-08,Empoli,Messina,1,3
176,18,2006-01-08,Chievo Verona,Lecce,3,1
177,18,2006-01-08,Reggina,Fiorentina,1,1
178,18,2006-01-08,Palermo,Juventus,1,2
179,18,2006-01-08,Lazio,Ascoli Picchio,4,1
180,19,2005-01-15,Udinese,Treviso,2,2
181,19,2005-01-15,Messina,Palermo,0,0
182,19,2005-01-15,Ascoli Picchio,Empoli,3,1
183,19,2005-01-15,Fiorentina,Chievo Verona,2,1
184,19,2005-01-15,Inter,Cagliari,3,2
185,19,2005-01-15,Juventus,Reggina,1,0
186,19,2005-01-15,Lecce,Sampdoria,0,3
187,19,2005-01-15,Livorno,Siena,2,2
188,19,2005-01-15,Parma,Lazio,1,1
189,19,2005-01-15,Roma,Milan,1,0
190,20,2006-01-18,Sampdoria,Fiorentina,3,1
191,20,2006-01-18,Cagliari,Siena,1,0
192,20,2006-01-18,Lecce,Livorno,0,0
193,20,2006-01-18,Palermo,Parma,4,2
194,20,2006-01-18,Milan,Ascoli Picchio,1,0
195,20,2006-01-18,Treviso,Inter,0,1
196,20,2006-01-18,Roma,Reggina,3,1
197,20,2006-01-18,Chievo Verona,Juventus,1,1
198,20,2006-01-18,Empoli,Udinese,1,1
199,20,2006-01-18,Messina,Lazio,1,1
200,21,2006-01-22,Reggina,Sampdoria,2,1
201,21,2006-01-22,Udinese,Roma,1,4
202,21,2006-01-22,Ascoli Picchio,Lecce,2,0
203,21,2006-01-22,Juventus,Empoli,2,1
204,21,2006-01-22,Siena,Milan,0,3
205,21,2006-01-22,Parma,Chievo Verona,2,1
206,21,2006-01-22,Fiorentina,Messina,2,0
207,21,2006-01-22,Livorno,Treviso,1,1
208,21,2006-01-22,Inter,Palermo,3,0
209,21,2006-01-22,Lazio,Cagliari,1,1
210,22,2006-01-29,Lecce,Inter,0,2
211,22,2006-01-29,Empoli,Parma,1,2
212,22,2006-01-29,Milan,Sampdoria,1,1
213,22,2006-01-29,Messina,Cagliari,1,0
214,22,2006-01-29,Palermo,Siena,1,3
215,22,2006-01-29,Udinese,Fiorentina,0,0
216,22,2006-01-29,Chievo Verona,Reggina,4,0
217,22,2006-01-29,Roma,Livorno,3,0
218,22,2006-01-29,Treviso,Lazio,0,1
219,22,2006-01-29,Ascoli Picchio,Juventus,1,3
220,23,2006-02-05,Cagliari,Empoli,4,1
221,23,2006-02-05,Fiorentina,Lecce,1,0
222,23,2006-02-05,Livorno,Messina,2,2
223,23,2006-02-05,Inter,Chievo Verona,1,0
224,23,2006-02-05,Siena,Ascoli Picchio,1,1
225,23,2006-02-05,Sampdoria,Treviso,1,1
226,23,2006-02-05,Reggina,Palermo,2,2
227,23,2006-02-05,Parma,Roma,0,3
228,23,2006-02-05,Juventus,Udinese,1,0
229,23,2006-02-05,Lazio,Milan,0,0
230,24,2006-02-08,Milan,Treviso,5,0
231,24,2006-02-08,Chievo Verona,Sampdoria,1,1
232,24,2006-02-08,Messina,Siena,0,0
233,24,2006-02-08,Ascoli Picchio,Livorno,0,0
234,24,2006-02-08,Palermo,Lazio,3,1
235,24,2006-02-08,Juventus,Parma,1,1
236,24,2006-02-08,Fiorentina,Inter,2,1
237,24,2006-02-08,Lecce,Empoli,1,2
238,24,2006-02-08,Roma,Cagliari,4,3
239,24,2006-02-08,Udinese,Reggina,1,2
240,25,2006-02-12,Reggina,Milan,1,4
241,25,2006-02-12,Inter,Juventus,1,2
242,25,2006-02-12,Treviso,Chievo Verona,1,2
243,25,2006-02-12,Sampdoria,Messina,4,2
244,25,2006-02-12,Lazio,Udinese,1,1
245,25,2006-02-12,Parma,Ascoli Picchio,0,0
246,25,2006-02-12,Cagliari,Lecce,0,0
247,25,2006-02-12,Livorno,Fiorentina,2,0
248,25,2006-02-12,Siena,Roma,0,2
249,25,2006-02-12,Empoli,Palermo,0,1
250,26,2006-02-19,Lecce,Reggina,0,0
251,26,2006-02-19,Milan,Cagliari,1,0
252,26,2006-02-19,Treviso,Parma,0,1
253,26,2006-02-19,Fiorentina,Lazio,1,2
254,26,2006-02-19,Messina,Juventus,2,2
255,26,2006-02-19,Udinese,Siena,1,2
256,26,2006-02-19,Livorno,Inter,0,0
257,26,2006-02-19,Sampdoria,Ascoli Picchio,1,2
258,26,2006-02-19,Chievo Verona,Palermo,0,0
259,26,2006-02-19,Roma,Empoli,1,0
260,27,2006-02-26,Reggina,Livorno,1,1
261,27,2006-02-26,Empoli,Treviso,1,1
262,27,2006-02-26,Juventus,Lecce,3,1
263,27,2006-02-26,Siena,Sampdoria,1,0
264,27,2006-02-26,Ascoli Picchio,Messina,1,0
265,27,2006-02-26,Lazio,Roma,0,2
266,27,2006-02-26,Cagliari,Chievo Verona,2,2
267,27,2006-02-26,Palermo,Milan,0,2
268,27,2006-02-26,Parma,Fiorentina,2,4
269,27,2006-02-26,Inter,Udinese,3,1
270,28,2006-03-05,Fiorentina,Siena,2,1
271,28,2006-03-05,Milan,Empoli,3,0
272,28,2006-03-05,Roma,Inter,1,1
273,28,2006-03-05,Sampdoria,Juventus,0,1
274,28,2006-03-05,Chievo Verona,Lazio,2,2
275,28,2006-03-05,Lecce,Palermo,2,0
276,28,2006-03-05,Messina,Parma,0,1
277,28,2006-03-05,Treviso,Reggina,0,1
278,28,2006-03-05,Udinese,Ascoli Picchio,1,1
279,28,2006-03-05,Livorno,Cagliari,0,1
280,29,2006-03-12,Messina,Lecce,2,1
281,29,2006-03-12,Cagliari,Fiorentina,0,0
282,29,2006-03-12,Ascoli Picchio,Roma,3,2
283,29,2006-03-12,Palermo,Udinese,2,0
284,29,2006-03-12,Lazio,Reggina,3,1
285,29,2006-03-12,Parma,Livorno,2,1
286,29,2006-03-12,Empoli,Chievo Verona,2,1
287,29,2006-03-12,Siena,Treviso,1,0
288,29,2006-03-12,Inter,Sampdoria,1,0
289,29,2006-03-12,Juventus,Milan,0,0
290,30,2006-03-19,Sampdoria,Palermo,0,2
291,30,2006-03-19,Chievo Verona,Siena,4,1
292,30,2006-03-19,Reggina,Empoli,0,2
293,30,2006-03-19,Lecce,Parma,1,2
294,30,2006-03-19,Udinese,Milan,0,4
295,30,2006-03-19,Roma,Messina,2,1
296,30,2006-03-19,Inter,Lazio,3,1
297,30,2006-03-19,Fiorentina,Ascoli Picchio,3,1
298,30,2006-03-19,Treviso,Cagliari,1,2
299,30,2006-03-19,Livorno,Juventus,1,3
300,31,2006-03-26,Lazio,Sampdoria,2,0
301,31,2006-03-26,Messina,Udinese,1,1
302,31,2006-03-26,Cagliari,Reggina,0,2
303,31,2006-03-26,Ascoli Picchio,Chievo Verona,2,2
304,31,2006-03-26,Empoli,Livorno,2,1
305,31,2006-03-26,Milan,Fiorentina,3,1
306,31,2006-03-26,Palermo,Treviso,1,0
307,31,2006-03-26,Juventus,Roma,1,1
308,31,2006-03-26,Parma,Inter,1,0
309,31,2006-03-26,Siena,Lecce,1,2
310,32,2006-04-02,Inter,Messina,3,0
311,32,2006-04-02,Lazio,Empoli,3,3
312,32,2006-04-02,Sampdoria,Cagliari,1,1
313,32,2006-04-02,Udinese,Parma,2,0
314,32,2006-04-02,Palermo,Ascoli Picchio,1,1
315,32,2006-04-02,Reggina,Siena,1,1
316,32,2006-04-02,Lecce,Milan,1,0
317,32,2006-04-02,Fiorentina,Roma,1,1
318,32,2006-04-02,Chievo Verona,Livorno,2,1
319,32,2006-04-02,Treviso,Juventus,0,0
320,33,2006-04-09,Messina,Treviso,3,1
321,33,2006-04-09,Empoli,Sampdoria,2,1
322,33,2006-04-09,Parma,Reggina,4,0
323,33,2006-04-09,Cagliari,Palermo,1,1
324,33,2006-04-09,Milan,Chievo Verona,4,1
325,33,2006-04-09,Siena,Lazio,2,3
326,33,2006-04-09,Juventus,Fiorentina,1,1
327,33,2006-04-09,Ascoli Picchio,Inter,1,2
328,33,2006-04-09,Roma,Lecce,3,1
329,33,2006-04-09,Livorno,Udinese,0,2
330,34,2006-04-15,Treviso,Fiorentina,1,3
331,34,2006-04-15,Milan,Inter,1,0
332,34,2006-04-15,Palermo,Roma,3,3
333,34,2006-04-15,Sampdoria,Parma,1,2
334,34,2006-04-15,Chievo Verona,Messina,2,0
335,34,2006-04-15,Lazio,Livorno,3,1
336,34,2006-04-15,Cagliari,Juventus,1,1
337,34,2006-04-15,Reggina,Ascoli Picchio,2,0
338,34,2006-04-15,Empoli,Siena,2,1
339,34,2006-04-15,Lecce,Udinese,1,2
340,35,2006-04-22,Roma,Sampdoria,0,0
341,35,2006-04-22,Parma,Siena,1,1
342,35,2006-04-22,Lecce,Treviso,1,1
343,35,2006-04-22,Inter,Reggina,4,0
344,35,2006-04-22,Juventus,Lazio,1,1
345,35,2006-04-22,Livorno,Palermo,3,1
346,35,2006-04-22,Messina,Milan,1,3
347,35,2006-04-22,Ascoli Picchio,Cagliari,2,2
348,35,2006-04-22,Fiorentina,Empoli,2,1
349,35,2006-04-22,Udinese,Chievo Verona,1,1
350,36,2006-04-30,Siena,Juventus,0,3
351,36,2006-04-30,Lazio,Lecce,1,0
352,36,2006-04-30,Reggina,Messina,3,0
353,36,2006-04-30,Cagliari,Parma,3,1
354,36,2006-04-30,Sampdoria,Udinese,1,1
355,36,2006-04-30,Palermo,Fiorentina,1,0
356,36,2006-04-30,Chievo Verona,Roma,4,4
357,36,2006-04-30,Treviso,Ascoli Picchio,2,2
358,36,2006-04-30,Empoli,Inter,1,0
359,36,2006-04-30,Milan,Livorno,2,0
360,37,2006-05-07,Inter,Siena,1,1
361,37,2006-05-07,Lecce,Chievo Verona,0,0
362,37,2006-05-07,Livorno,Sampdoria,0,0
363,37,2006-05-07,Parma,Milan,2,3
364,37,2006-05-07,Juventus,Palermo,2,1
365,37,2006-05-07,Ascoli Picchio,Lazio,1,4
366,37,2006-05-07,Messina,Empoli,0,3
367,37,2006-05-07,Fiorentina,Reggina,5,2
368,37,2006-05-07,Roma,Treviso,1,0
369,37,2006-05-07,Udinese,Cagliari,2,0
370,38,2006-05-14,Milan,Roma,2,1
371,38,2006-05-14,Lazio,Parma,1,0
372,38,2006-05-14,Siena,Livorno,0,0
373,38,2006-05-14,Sampdoria,Lecce,1,3
374,38,2006-05-14,Cagliari,Inter,2,2
375,38,2006-05-14,Chievo Verona,Fiorentina,0,2
376,38,2006-05-14,Empoli,Ascoli Picchio,1,2
377,38,2006-05-14,Palermo,Messina,1,0
378,38,2006-05-14,Reggina,Juventus,0,2
379,38,2006-05-14,Treviso,Udinese,2,1
