,RANKING,TEAM,POINTS,GAMES,WINS,DRAWS,LOSSES,GOALS_FOR,GOALS_AGAINST,POINTS_HOME,GAMES_HOME,WINS_HOME,DRAWS_HOME,LOSSES_HOME,GOALS_FOR_HOME,GOALS_AGAINST_HOME,POINTS_AWAY,GAMES_AWAY,WINS_AWAY,DRAWS_AWAY,LOSSES_AWAY,GOALS_FOR_AWAY,GOALS_AGAINST_AWAY,DAY
15,16,Messina,3.0,4.0,0.0,3.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4
16,17,Cagliari,2.0,4.0,0.0,2.0,2.0,4.0,7.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,4
17,18,Lecce,1.0,4.0,0.0,1.0,3.0,2.0,8.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,4
18,19,Reggina,0.0,4.0,0.0,0.0,4.0,3.0,10.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,4
19,20,Treviso,0.0,4.0,0.0,0.0,4.0,1.0,9.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,4
0,1,Juventus,15.0,5.0,5.0,0.0,0.0,10.0,2.0,6.0,2.0,2.0,0.0,0.0,3.0,1.0,9.0,3.0,3.0,0.0,0.0,7.0,1.0,5
1,2,Inter,12.0,5.0,4.0,0.0,1.0,10.0,3.0,9.0,3.0,3.0,0.0,0.0,7.0,0.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,5
2,3,Livorno,11.0,5.0,3.0,2.0,0.0,5.0,1.0,7.0,3.0,2.0,1.0,0.0,4.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,5
3,4,Fiorentina,10.0,5.0,3.0,1.0,1.0,11.0,7.0,6.0,2.0,2.0,0.0,0.0,6.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,5
4,5,Lazio,10.0,5.0,3.0,1.0,1.0,9.0,6.0,9.0,3.0,3.0,0.0,0.0,8.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,5
5,6,Milan,10.0,5.0,3.0,1.0,1.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,5
6,7,Palermo,10.0,5.0,3.0,1.0,1.0,9.0,8.0,6.0,2.0,2.0,0.0,0.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,6.0,5
7,8,Chievo Verona,9.0,5.0,3.0,0.0,2.0,6.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,6.0,3.0,2.0,0.0,1.0,5.0,3.0,5
8,9,Sampdoria,9.0,5.0,3.0,0.0,2.0,9.0,7.0,6.0,3.0,2.0,0.0,1.0,6.0,5.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,5
9,10,Roma,8.0,5.0,2.0,2.0,1.0,7.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,2.0,5.0,3.0,1.0,2.0,0.0,3.0,0.0,5
10,11,Siena,7.0,5.0,2.0,1.0,2.0,9.0,9.0,6.0,3.0,2.0,0.0,1.0,7.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,5
11,12,Udinese,6.0,5.0,2.0,0.0,3.0,4.0,7.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,6.0,5
12,13,Empoli,6.0,5.0,2.0,0.0,3.0,4.0,7.0,6.0,3.0,2.0,0.0,1.0,4.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,5
13,14,Parma,4.0,5.0,1.0,1.0,3.0,4.0,8.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,5
14,15,Ascoli Picchio,3.0,5.0,0.0,3.0,2.0,3.0,6.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,5
15,16,Reggina,3.0,5.0,1.0,0.0,4.0,5.0,10.0,3.0,3.0,1.0,0.0,2.0,3.0,6.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,5
16,17,Cagliari,3.0,5.0,0.0,3.0,2.0,4.0,7.0,3.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,5
17,18,Messina,3.0,5.0,0.0,3.0,2.0,5.0,8.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,3.0,6.0,5
18,19,Lecce,1.0,5.0,0.0,1.0,4.0,2.0,9.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,5
19,20,Treviso,0.0,5.0,0.0,0.0,5.0,1.0,11.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,6.0,5
0,1,Juventus,18.0,6.0,6.0,0.0,0.0,12.0,2.0,9.0,3.0,3.0,0.0,0.0,5.0,1.0,9.0,3.0,3.0,0.0,0.0,7.0,1.0,6
1,2,Fiorentina,13.0,6.0,4.0,1.0,1.0,14.0,9.0,9.0,3.0,3.0,0.0,0.0,9.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,6
2,3,Milan,13.0,6.0,4.0,1.0,1.0,11.0,5.0,9.0,3.0,3.0,0.0,0.0,7.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,6
3,4,Inter,12.0,6.0,4.0,0.0,2.0,10.0,5.0,9.0,3.0,3.0,0.0,0.0,7.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,5.0,6
4,5,Sampdoria,12.0,6.0,4.0,0.0,2.0,13.0,8.0,6.0,3.0,2.0,0.0,1.0,6.0,5.0,6.0,3.0,2.0,0.0,1.0,7.0,3.0,6
5,6,Livorno,11.0,6.0,3.0,2.0,1.0,7.0,4.0,7.0,3.0,2.0,1.0,0.0,4.0,1.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,6
6,7,Palermo,11.0,6.0,3.0,2.0,1.0,11.0,10.0,7.0,3.0,2.0,1.0,0.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,5.0,6.0,6
7,8,Chievo Verona,10.0,6.0,3.0,1.0,2.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,0.0,1.0,5.0,3.0,6
8,9,Lazio,10.0,6.0,3.0,1.0,2.0,9.0,9.0,9.0,3.0,3.0,0.0,0.0,8.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,6.0,6
9,10,Siena,10.0,6.0,3.0,1.0,2.0,12.0,11.0,6.0,3.0,2.0,0.0,1.0,7.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,6.0,6
10,11,Udinese,9.0,6.0,3.0,0.0,3.0,7.0,7.0,6.0,3.0,2.0,0.0,1.0,4.0,1.0,3.0,3.0,1.0,0.0,2.0,3.0,6.0,6
11,12,Roma,8.0,6.0,2.0,2.0,2.0,9.0,5.0,3.0,3.0,1.0,0.0,2.0,6.0,5.0,5.0,3.0,1.0,2.0,0.0,3.0,0.0,6
12,13,Empoli,7.0,6.0,2.0,1.0,3.0,6.0,9.0,6.0,3.0,2.0,0.0,1.0,4.0,5.0,1.0,3.0,0.0,1.0,2.0,2.0,4.0,6
13,14,Ascoli Picchio,6.0,6.0,1.0,3.0,2.0,6.0,7.0,5.0,3.0,1.0,2.0,0.0,5.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,6
14,15,Parma,4.0,6.0,1.0,1.0,4.0,5.0,11.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0,8.0,6
15,16,Lecce,4.0,6.0,1.0,1.0,4.0,5.0,9.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,6
16,17,Reggina,3.0,6.0,1.0,0.0,5.0,6.0,12.0,3.0,3.0,1.0,0.0,2.0,3.0,6.0,0.0,3.0,0.0,0.0,3.0,3.0,6.0,6
17,18,Cagliari,3.0,6.0,0.0,3.0,3.0,4.0,10.0,3.0,3.0,0.0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,3.0,2.0,8.0,6
18,19,Messina,3.0,6.0,0.0,3.0,3.0,6.0,12.0,2.0,3.0,0.0,2.0,1.0,3.0,6.0,1.0,3.0,0.0,1.0,2.0,3.0,6.0,6
19,20,Treviso,1.0,6.0,0.0,1.0,5.0,1.0,11.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,6.0,6
0,1,Juventus,21.0,7.0,7.0,0.0,0.0,13.0,2.0,12.0,4.0,4.0,0.0,0.0,6.0,1.0,9.0,3.0,3.0,0.0,0.0,7.0,1.0,7
1,2,Milan,16.0,7.0,5.0,1.0,1.0,13.0,5.0,9.0,3.0,3.0,0.0,0.0,7.0,2.0,7.0,4.0,2.0,1.0,1.0,6.0,3.0,7
2,3,Inter,15.0,7.0,5.0,0.0,2.0,15.0,5.0,12.0,4.0,4.0,0.0,0.0,12.0,0.0,3.0,3.0,1.0,0.0,2.0,3.0,5.0,7
3,4,Fiorentina,13.0,7.0,4.0,1.0,2.0,14.0,10.0,9.0,3.0,3.0,0.0,0.0,9.0,5.0,4.0,4.0,1.0,1.0,2.0,5.0,5.0,7
4,5,Lazio,13.0,7.0,4.0,1.0,2.0,10.0,9.0,12.0,4.0,4.0,0.0,0.0,9.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,6.0,7
5,6,Udinese,12.0,7.0,4.0,0.0,3.0,10.0,9.0,6.0,3.0,2.0,0.0,1.0,4.0,1.0,6.0,4.0,2.0,0.0,2.0,6.0,8.0,7
6,7,Palermo,12.0,7.0,3.0,3.0,1.0,13.0,12.0,8.0,4.0,2.0,2.0,0.0,8.0,6.0,4.0,3.0,1.0,1.0,1.0,5.0,6.0,7
7,8,Sampdoria,12.0,7.0,4.0,0.0,3.0,14.0,10.0,6.0,3.0,2.0,0.0,1.0,6.0,5.0,6.0,4.0,2.0,0.0,2.0,8.0,5.0,7
8,9,Chievo Verona,11.0,7.0,3.0,2.0,2.0,8.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,2.0,1.0,1.0,7.0,5.0,7
9,10,Livorno,11.0,7.0,3.0,2.0,2.0,7.0,9.0,7.0,3.0,2.0,1.0,0.0,4.0,1.0,4.0,4.0,1.0,1.0,2.0,3.0,8.0,7
10,11,Empoli,10.0,7.0,3.0,1.0,3.0,7.0,9.0,9.0,4.0,3.0,0.0,1.0,5.0,5.0,1.0,3.0,0.0,1.0,2.0,2.0,4.0,7
11,12,Siena,10.0,7.0,3.0,1.0,3.0,14.0,14.0,6.0,4.0,2.0,0.0,2.0,9.0,8.0,4.0,3.0,1.0,1.0,1.0,5.0,6.0,7
12,13,Ascoli Picchio,9.0,7.0,2.0,3.0,2.0,8.0,8.0,8.0,4.0,2.0,2.0,0.0,7.0,4.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,7
13,14,Roma,8.0,7.0,2.0,2.0,3.0,9.0,6.0,3.0,3.0,1.0,0.0,2.0,6.0,5.0,5.0,4.0,1.0,2.0,1.0,3.0,1.0,7
14,15,Reggina,6.0,7.0,2.0,0.0,5.0,8.0,12.0,6.0,4.0,2.0,0.0,2.0,5.0,6.0,0.0,3.0,0.0,0.0,3.0,3.0,6.0,7
15,16,Parma,5.0,7.0,1.0,2.0,4.0,6.0,12.0,5.0,4.0,1.0,2.0,1.0,4.0,4.0,0.0,3.0,0.0,0.0,3.0,2.0,8.0,7
16,17,Lecce,4.0,7.0,1.0,1.0,5.0,5.0,11.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,0.0,4.0,0.0,0.0,4.0,1.0,8.0,7
17,18,Cagliari,3.0,7.0,0.0,3.0,4.0,4.0,12.0,3.0,4.0,0.0,3.0,1.0,2.0,4.0,0.0,3.0,0.0,0.0,3.0,2.0,8.0,7
18,19,Messina,3.0,7.0,0.0,3.0,4.0,6.0,13.0,2.0,3.0,0.0,2.0,1.0,3.0,6.0,1.0,4.0,0.0,1.0,3.0,3.0,7.0,7
19,20,Treviso,2.0,7.0,0.0,2.0,5.0,2.0,12.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,2.0,4.0,0.0,2.0,2.0,2.0,7.0,7
0,1,Juventus,24.0,8.0,8.0,0.0,0.0,16.0,2.0,12.0,4.0,4.0,0.0,0.0,6.0,1.0,12.0,4.0,4.0,0.0,0.0,10.0,1.0,8
1,2,Milan,19.0,8.0,6.0,1.0,1.0,15.0,6.0,12.0,4.0,4.0,0.0,0.0,9.0,3.0,7.0,4.0,2.0,1.0,1.0,6.0,3.0,8
