,RANKING,TEAM,POINTS,GAMES,WINS,DRAWS,LOSSES,GOALS_FOR,GOALS_AGAINST,POINTS_HOME,GAMES_HOME,WINS_HOME,DRAWS_HOME,LOSSES_HOME,GOALS_FOR_HOME,GOALS_AGAINST_HOME,POINTS_AWAY,GAMES_AWAY,WINS_AWAY,DRAWS_AWAY,LOSSES_AWAY,GOALS_FOR_AWAY,GOALS_AGAINST_AWAY,DAY
5,6,Roma,6.0,3.0,2.0,0.0,1.0,5.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,3
6,7,Empoli,5.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,3
7,8,Atalanta,5.0,3.0,1.0,2.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3
8,9,Livorno,4.0,3.0,1.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,3
9,10,Udinese,4.0,3.0,1.0,1.0,1.0,5.0,4.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,3
10,11,Catania,4.0,3.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,4.0,5.0,3
11,12,Lazio,3.0,3.0,1.0,0.0,2.0,3.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,3
12,13,Fiorentina,3.0,3.0,1.0,0.0,2.0,3.0,4.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
13,14,Reggina,3.0,3.0,1.0,0.0,2.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,6.0,3
14,15,Sampdoria,2.0,3.0,0.0,2.0,1.0,5.0,6.0,1.0,2.0,0.0,1.0,1.0,4.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3
15,16,Chievo Verona,1.0,3.0,0.0,1.0,2.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3
16,17,Parma,1.0,3.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3
17,18,Cagliari,1.0,3.0,0.0,1.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3
18,19,Torino,1.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3
19,20,Ascoli Picchio,1.0,3.0,0.0,1.0,2.0,2.0,5.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,3
0,1,Inter,10.0,4.0,3.0,1.0,0.0,9.0,6.0,4.0,2.0,1.0,1.0,0.0,5.0,4.0,6.0,2.0,2.0,0.0,0.0,4.0,2.0,4
1,2,Milan,10.0,4.0,3.0,1.0,0.0,5.0,1.0,6.0,2.0,2.0,0.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,4
2,3,Roma,9.0,4.0,3.0,0.0,1.0,9.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,6.0,2.0,2.0,0.0,0.0,7.0,1.0,4
3,4,Palermo,9.0,4.0,3.0,0.0,1.0,11.0,9.0,6.0,2.0,2.0,0.0,0.0,9.0,6.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,4
4,5,Messina,8.0,4.0,2.0,2.0,0.0,6.0,3.0,6.0,2.0,2.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,4
5,6,Empoli,8.0,4.0,2.0,2.0,0.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,4
6,7,Siena,7.0,4.0,2.0,1.0,1.0,5.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,6.0,2.0,2.0,0.0,0.0,4.0,2.0,4
7,8,Udinese,7.0,4.0,2.0,1.0,1.0,6.0,4.0,6.0,2.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,4
8,9,Lazio,6.0,4.0,2.0,0.0,2.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,4
9,10,Livorno,5.0,4.0,1.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,4
10,11,Atalanta,5.0,4.0,1.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4
11,12,Catania,5.0,4.0,1.0,2.0,1.0,6.0,7.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,4.0,5.0,4
12,13,Reggina,4.0,4.0,1.0,1.0,2.0,6.0,8.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,6.0,4
13,14,Fiorentina,3.0,4.0,1.0,0.0,3.0,3.0,5.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4
14,15,Sampdoria,3.0,4.0,0.0,3.0,1.0,6.0,7.0,1.0,2.0,0.0,1.0,1.0,4.0,5.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4
15,16,Cagliari,2.0,4.0,0.0,2.0,2.0,3.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4
16,17,Torino,2.0,4.0,0.0,2.0,2.0,3.0,6.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,4
17,18,Ascoli Picchio,2.0,4.0,0.0,2.0,2.0,3.0,6.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,4
18,19,Chievo Verona,1.0,4.0,0.0,1.0,3.0,5.0,8.0,0.0,2.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,4.0,5.0,4
19,20,Parma,1.0,4.0,0.0,1.0,3.0,1.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4
0,1,Roma,12.0,5.0,4.0,0.0,1.0,10.0,2.0,6.0,3.0,2.0,0.0,1.0,3.0,1.0,6.0,2.0,2.0,0.0,0.0,7.0,1.0,5
1,2,Palermo,12.0,5.0,4.0,0.0,1.0,12.0,9.0,6.0,2.0,2.0,0.0,0.0,9.0,6.0,6.0,3.0,2.0,0.0,1.0,3.0,3.0,5
2,3,Milan,11.0,5.0,3.0,2.0,0.0,5.0,1.0,7.0,3.0,2.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,5
3,4,Inter,11.0,5.0,3.0,2.0,0.0,10.0,7.0,4.0,2.0,1.0,1.0,0.0,5.0,4.0,7.0,3.0,2.0,1.0,0.0,5.0,3.0,5
4,5,Lazio,9.0,5.0,3.0,0.0,2.0,8.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,6.0,3.0,2.0,0.0,1.0,6.0,2.0,5
5,6,Messina,8.0,5.0,2.0,2.0,1.0,6.0,4.0,6.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,5
6,7,Siena,8.0,5.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,7.0,3.0,2.0,1.0,0.0,4.0,2.0,5
7,8,Livorno,8.0,5.0,2.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,5
8,9,Udinese,8.0,5.0,2.0,2.0,1.0,6.0,4.0,7.0,3.0,2.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,5
9,10,Empoli,8.0,5.0,2.0,2.0,1.0,5.0,3.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,5
10,11,Fiorentina,6.0,5.0,2.0,0.0,3.0,6.0,5.0,6.0,3.0,2.0,0.0,1.0,6.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,5
11,12,Atalanta,6.0,5.0,1.0,3.0,1.0,4.0,3.0,5.0,3.0,1.0,2.0,0.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,5
12,13,Sampdoria,6.0,5.0,1.0,3.0,1.0,9.0,9.0,4.0,3.0,1.0,1.0,1.0,7.0,7.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5
13,14,Reggina,5.0,5.0,1.0,2.0,2.0,7.0,9.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,1.0,2.0,4.0,7.0,5
14,15,Catania,5.0,5.0,1.0,2.0,2.0,6.0,10.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,1.0,0.0,2.0,4.0,8.0,5
15,16,Cagliari,3.0,5.0,0.0,3.0,2.0,4.0,6.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,5
16,17,Ascoli Picchio,3.0,5.0,0.0,3.0,2.0,3.0,6.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,5
17,18,Torino,2.0,5.0,0.0,2.0,3.0,3.0,10.0,1.0,3.0,0.0,1.0,2.0,2.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,5
18,19,Chievo Verona,1.0,5.0,0.0,1.0,4.0,5.0,9.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,4.0,5.0,5
19,20,Parma,1.0,5.0,0.0,1.0,4.0,3.0,11.0,0.0,2.0,0.0,0.0,2.0,0.0,6.0,1.0,3.0,0.0,1.0,2.0,3.0,5.0,5
0,1,Inter,14.0,6.0,4.0,2.0,0.0,12.0,8.0,7.0,3.0,2.0,1.0,0.0,7.0,5.0,7.0,3.0,2.0,1.0,0.0,5.0,3.0,6
1,2,Milan,12.0,6.0,3.0,3.0,0.0,6.0,2.0,7.0,3.0,2.0,1.0,0.0,3.0,1.0,5.0,3.0,1.0,2.0,0.0,3.0,1.0,6
2,3,Roma,12.0,6.0,4.0,0.0,2.0,10.0,3.0,6.0,3.0,2.0,0.0,1.0,3.0,1.0,6.0,3.0,2.0,0.0,1.0,7.0,2.0,6
3,4,Palermo,12.0,6.0,4.0,0.0,2.0,14.0,12.0,6.0,3.0,2.0,0.0,1.0,11.0,9.0,6.0,3.0,2.0,0.0,1.0,3.0,3.0,6
4,5,Udinese,11.0,6.0,3.0,2.0,1.0,9.0,4.0,7.0,3.0,2.0,1.0,0.0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,6.0,4.0,6
5,6,Siena,11.0,6.0,3.0,2.0,1.0,8.0,6.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,7.0,3.0,2.0,1.0,0.0,4.0,2.0,6
6,7,Livorno,11.0,6.0,3.0,2.0,1.0,6.0,4.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,7.0,4.0,2.0,1.0,1.0,5.0,4.0,6
7,8,Lazio,10.0,6.0,3.0,1.0,2.0,8.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,3.0,2.0,0.0,1.0,6.0,2.0,6
8,9,Fiorentina,9.0,6.0,3.0,0.0,3.0,8.0,6.0,6.0,3.0,2.0,0.0,1.0,6.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,6
9,10,Atalanta,9.0,6.0,2.0,3.0,1.0,7.0,5.0,5.0,3.0,1.0,2.0,0.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,6
10,11,Reggina,8.0,6.0,2.0,2.0,2.0,8.0,9.0,7.0,3.0,2.0,1.0,0.0,4.0,2.0,1.0,3.0,0.0,1.0,2.0,4.0,7.0,6
11,12,Messina,8.0,6.0,2.0,2.0,2.0,7.0,7.0,6.0,3.0,2.0,0.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,4.0,6.0,6
12,13,Empoli,8.0,6.0,2.0,2.0,2.0,6.0,5.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,6
13,14,Sampdoria,7.0,6.0,1.0,4.0,1.0,10.0,10.0,5.0,4.0,1.0,2.0,1.0,8.0,8.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,6
14,15,Catania,5.0,6.0,1.0,2.0,3.0,7.0,12.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3.0,4.0,1.0,0.0,3.0,5.0,10.0,6
15,16,Torino,5.0,6.0,1.0,2.0,3.0,4.0,10.0,4.0,4.0,1.0,1.0,2.0,3.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,6
16,17,Cagliari,4.0,6.0,0.0,4.0,2.0,4.0,6.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,6
17,18,Ascoli Picchio,3.0,6.0,0.0,3.0,3.0,3.0,8.0,2.0,3.0,0.0,2.0,1.0,2.0,4.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,6
18,19,Parma,1.0,6.0,0.0,1.0,5.0,3.0,14.0,0.0,3.0,0.0,0.0,3.0,0.0,9.0,1.0,3.0,0.0,1.0,2.0,3.0,5.0,6
19,20,Chievo Verona,1.0,6.0,0.0,1.0,5.0,5.0,10.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,2.0,4.0,6.0,6
0,1,Palermo,15.0,7.0,5.0,0.0,2.0,16.0,12.0,6.0,3.0,2.0,0.0,1.0,11.0,9.0,9.0,4.0,3.0,0.0,1.0,5.0,3.0,7
1,2,Inter,15.0,7.0,4.0,3.0,0.0,12.0,8.0,7.0,3.0,2.0,1.0,0.0,7.0,5.0,8.0,4.0,2.0,2.0,0.0,5.0,3.0,7
2,3,Roma,13.0,7.0,4.0,1.0,2.0,11.0,4.0,7.0,4.0,2.0,1.0,1.0,4.0,2.0,6.0,3.0,2.0,0.0,1.0,7.0,2.0,7
3,4,Udinese,12.0,7.0,3.0,3.0,1.0,9.0,4.0,8.0,4.0,2.0,2.0,0.0,3.0,0.0,4.0,3.0,1.0,1.0,1.0,6.0,4.0,7
4,5,Atalanta,12.0,7.0,3.0,3.0,1.0,10.0,7.0,8.0,4.0,2.0,2.0,0.0,7.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,7
5,6,Siena,12.0,7.0,3.0,3.0,1.0,8.0,6.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,8.0,4.0,2.0,2.0,0.0,4.0,2.0,7
6,7,Milan,12.0,7.0,3.0,3.0,1.0,6.0,4.0,7.0,4.0,2.0,1.0,1.0,3.0,3.0,5.0,3.0,1.0,2.0,0.0,3.0,1.0,7
7,8,Fiorentina,12.0,7.0,4.0,0.0,3.0,11.0,6.0,9.0,4.0,3.0,0.0,1.0,9.0,3.0,3.0,3.0,1.0,0.0,2.0,2.0,3.0,7
8,9,Livorno,12.0,7.0,3.0,3.0,1.0,6.0,4.0,5.0,3.0,1.0,2.0,0.0,1.0,0.0,7.0,4.0,2.0,1.0,1.0,5.0,4.0,7
9,10,Lazio,10.0,7.0,3.0,1.0,3.0,9.0,7.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,6.0,4.0,2.0,0.0,2.0,7.0,5.0,7
10,11,Messina,9.0,7.0,2.0,3.0,2.0,9.0,9.0,7.0,4.0,2.0,1.0,1.0,5.0,3.0,2.0,3.0,0.0,2.0,1.0,4.0,6.0,7
11,12,Empoli,9.0,7.0,2.0,3.0,2.0,8.0,7.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,1.0,2.0,1.0,4.0,4.0,7
12,13,Reggina,8.0,7.0,2.0,2.0,3.0,8.0,12.0,7.0,3.0,2.0,1.0,0.0,4.0,2.0,1.0,4.0,0.0,1.0,3.0,4.0,10.0,7
13,14,Catania,8.0,7.0,2.0,2.0,3.0,10.0,13.0,5.0,3.0,1.0,2.0,0.0,5.0,3.0,3.0,4.0,1.0,0.0,3.0,5.0,10.0,7
14,15,Sampdoria,7.0,7.0,1.0,4.0,2.0,12.0,13.0,5.0,4.0,1.0,2.0,1.0,8.0,8.0,2.0,3.0,0.0,2.0,1.0,4.0,5.0,7
15,16,Torino,6.0,7.0,1.0,3.0,3.0,4.0,10.0,4.0,4.0,1.0,1.0,2.0,3.0,7.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,7
16,17,Cagliari,5.0,7.0,0.0,5.0,2.0,4.0,6.0,3.0,4.0,0.0,3.0,1.0,3.0,4.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,7
17,18,Parma,4.0,7.0,1.0,1.0,5.0,4.0,14.0,3.0,4.0,1.0,0.0,3.0,1.0,9.0,1.0,3.0,0.0,1.0,2.0,3.0,5.0,7
18,19,Ascoli Picchio,3.0,7.0,0.0,3.0,4.0,3.0,9.0,2.0,3.0,0.0,2.0,1.0,2.0,4.0,1.0,4.0,0.0,1.0,3.0,1.0,5.0,7
19,20,Chievo Verona,2.0,7.0,0.0,2.0,5.0,6.0,11.0,0.0,3.0,0.0,0.0,3.0,1.0,4.0,2.0,4.0,0.0,2.0,2.0,5.0,7.0,7
0,1,Inter,18.0,8.0,5.0,3.0,0.0,16.0,9.0,10.0,4.0,3.0,1.0,0.0,11.0,6.0,8.0,4.0,2.0,2.0,0.0,5.0,3.0,8
1,2,Palermo,18.0,8.0,6.0,0.0,2.0,18.0,13.0,9.0,4.0,3.0,0.0,1.0,13.0,10.0,9.0,4.0,3.0,0.0,1.0,5.0,3.0,8
