,RANKING,TEAM,POINTS,GAMES,WINS,DRAWS,LOSSES,GOALS_FOR,GOALS_AGAINST,POINTS_HOME,GAMES_HOME,WINS_HOME,DRAWS_HOME,LOSSES_HOME,GOALS_FOR_HOME,GOALS_AGAINST_HOME,POINTS_AWAY,GAMES_AWAY,WINS_AWAY,DRAWS_AWAY,LOSSES_AWAY,GOALS_FOR_AWAY,GOALS_AGAINST_AWAY,DAY
0,1,Juventus,39.0,16.0,13.0,0.0,3.0,35.0,14.0,24.0,8.0,8.0,0.0,0.0,23.0,6.0,15.0,8.0,5.0,0.0,3.0,12.0,8.0,16
1,2,Roma,35.0,16.0,11.0,2.0,3.0,36.0,16.0,24.0,8.0,8.0,0.0,0.0,24.0,6.0,11.0,8.0,3.0,2.0,3.0,12.0,10.0,16
2,3,Milan,32.0,16.0,10.0,2.0,4.0,27.0,20.0,19.0,8.0,6.0,1.0,1.0,15.0,9.0,13.0,8.0,4.0,1.0,3.0,12.0,11.0,16
3,4,Lazio,31.0,16.0,9.0,4.0,3.0,29.0,17.0,16.0,8.0,5.0,1.0,2.0,15.0,7.0,15.0,8.0,4.0,3.0,1.0,14.0,10.0,16
4,5,Napoli,31.0,16.0,9.0,4.0,3.0,32.0,15.0,17.0,8.0,5.0,2.0,1.0,17.0,8.0,14.0,8.0,4.0,2.0,2.0,15.0,7.0,16
5,6,Atalanta,28.0,16.0,9.0,1.0,6.0,25.0,20.0,15.0,8.0,5.0,0.0,3.0,14.0,11.0,13.0,8.0,4.0,1.0,3.0,11.0,9.0,16
6,7,Fiorentina,26.0,16.0,7.0,5.0,4.0,24.0,18.0,16.0,8.0,4.0,4.0,0.0,8.0,4.0,10.0,8.0,3.0,1.0,4.0,16.0,14.0,16
7,8,Torino,25.0,16.0,7.0,4.0,5.0,32.0,22.0,17.0,8.0,5.0,2.0,1.0,20.0,10.0,8.0,8.0,2.0,2.0,4.0,12.0,12.0,16
8,9,Inter,24.0,16.0,7.0,3.0,6.0,24.0,21.0,17.0,8.0,5.0,2.0,1.0,16.0,8.0,7.0,8.0,2.0,1.0,5.0,8.0,13.0,16
9,10,Genoa,23.0,16.0,6.0,5.0,5.0,18.0,17.0,16.0,8.0,4.0,4.0,0.0,12.0,4.0,7.0,8.0,2.0,1.0,5.0,6.0,13.0,16
10,11,Chievo Verona,22.0,16.0,6.0,4.0,6.0,16.0,16.0,12.0,8.0,3.0,3.0,2.0,9.0,8.0,10.0,8.0,3.0,1.0,4.0,7.0,8.0,16
11,12,Sampdoria,22.0,16.0,6.0,4.0,6.0,20.0,22.0,16.0,8.0,5.0,1.0,2.0,12.0,8.0,6.0,8.0,1.0,3.0,4.0,8.0,14.0,16
12,13,Udinese,21.0,16.0,6.0,3.0,7.0,22.0,24.0,11.0,8.0,3.0,2.0,3.0,12.0,12.0,10.0,8.0,3.0,1.0,4.0,10.0,12.0,16
13,14,Cagliari,20.0,16.0,6.0,2.0,8.0,23.0,37.0,16.0,8.0,5.0,1.0,2.0,16.0,16.0,4.0,8.0,1.0,1.0,6.0,7.0,21.0,16
14,15,Bologna,17.0,16.0,4.0,5.0,7.0,14.0,22.0,14.0,9.0,4.0,2.0,3.0,9.0,7.0,3.0,7.0,0.0,3.0,4.0,5.0,15.0,16
15,16,Sassuolo,17.0,16.0,5.0,2.0,9.0,21.0,28.0,12.0,7.0,4.0,0.0,3.0,9.0,10.0,5.0,9.0,1.0,2.0,6.0,12.0,18.0,16
16,17,Empoli,11.0,16.0,2.0,5.0,9.0,7.0,24.0,5.0,8.0,1.0,2.0,5.0,3.0,15.0,6.0,8.0,1.0,3.0,4.0,4.0,9.0,16
17,18,Crotone,9.0,16.0,2.0,3.0,11.0,14.0,30.0,8.0,8.0,2.0,2.0,4.0,9.0,13.0,1.0,8.0,0.0,1.0,7.0,5.0,17.0,16
18,19,Pescara,8.0,16.0,1.0,5.0,10.0,13.0,29.0,4.0,8.0,0.0,4.0,4.0,5.0,13.0,4.0,8.0,1.0,1.0,6.0,8.0,16.0,16
19,20,Palermo,6.0,16.0,1.0,3.0,12.0,11.0,31.0,0.0,8.0,0.0,0.0,8.0,3.0,17.0,6.0,8.0,1.0,3.0,4.0,8.0,14.0,16
0,1,Juventus,42.0,17.0,14.0,0.0,3.0,36.0,14.0,27.0,9.0,9.0,0.0,0.0,24.0,6.0,15.0,8.0,5.0,0.0,3.0,12.0,8.0,17
1,2,Roma,35.0,17.0,11.0,2.0,4.0,36.0,17.0,24.0,8.0,8.0,0.0,0.0,24.0,6.0,11.0,9.0,3.0,2.0,4.0,12.0,11.0,17
2,3,Lazio,34.0,17.0,10.0,4.0,3.0,32.0,18.0,19.0,9.0,6.0,1.0,2.0,18.0,8.0,15.0,8.0,4.0,3.0,1.0,14.0,10.0,17
3,4,Napoli,34.0,17.0,10.0,4.0,3.0,37.0,18.0,20.0,9.0,6.0,2.0,1.0,22.0,11.0,14.0,8.0,4.0,2.0,2.0,15.0,7.0,17
4,5,Milan,33.0,17.0,10.0,3.0,4.0,27.0,20.0,20.0,9.0,6.0,2.0,1.0,15.0,9.0,13.0,8.0,4.0,1.0,3.0,12.0,11.0,17
5,6,Atalanta,29.0,17.0,9.0,2.0,6.0,25.0,20.0,15.0,8.0,5.0,0.0,3.0,14.0,11.0,14.0,9.0,4.0,2.0,3.0,11.0,9.0,17
6,7,Inter,27.0,17.0,8.0,3.0,6.0,25.0,21.0,17.0,8.0,5.0,2.0,1.0,16.0,8.0,10.0,9.0,3.0,1.0,5.0,9.0,13.0,17
7,8,Fiorentina,26.0,17.0,7.0,5.0,5.0,25.0,21.0,16.0,8.0,4.0,4.0,0.0,8.0,4.0,10.0,9.0,3.0,1.0,5.0,17.0,17.0,17
8,9,Chievo Verona,25.0,17.0,7.0,4.0,6.0,18.0,17.0,15.0,9.0,4.0,3.0,2.0,11.0,9.0,10.0,8.0,3.0,1.0,4.0,7.0,8.0,17
9,10,Torino,25.0,17.0,7.0,4.0,6.0,35.0,27.0,17.0,8.0,5.0,2.0,1.0,20.0,10.0,8.0,9.0,2.0,2.0,5.0,15.0,17.0,17
10,11,Udinese,24.0,17.0,7.0,3.0,7.0,24.0,24.0,14.0,9.0,4.0,2.0,3.0,14.0,12.0,10.0,8.0,3.0,1.0,4.0,10.0,12.0,17
11,12,Genoa,23.0,17.0,6.0,5.0,6.0,21.0,21.0,16.0,9.0,4.0,4.0,1.0,15.0,8.0,7.0,8.0,2.0,1.0,5.0,6.0,13.0,17
12,13,Sampdoria,22.0,17.0,6.0,4.0,7.0,21.0,24.0,16.0,8.0,5.0,1.0,2.0,12.0,8.0,6.0,9.0,1.0,3.0,5.0,9.0,16.0,17
13,14,Bologna,20.0,17.0,5.0,5.0,7.0,17.0,22.0,14.0,9.0,4.0,2.0,3.0,9.0,7.0,6.0,8.0,1.0,3.0,4.0,8.0,15.0,17
14,15,Cagliari,20.0,17.0,6.0,2.0,9.0,23.0,39.0,16.0,8.0,5.0,1.0,2.0,16.0,16.0,4.0,9.0,1.0,1.0,7.0,7.0,23.0,17
15,16,Sassuolo,17.0,17.0,5.0,2.0,10.0,21.0,29.0,12.0,8.0,4.0,0.0,4.0,9.0,11.0,5.0,9.0,1.0,2.0,6.0,12.0,18.0,17
16,17,Empoli,14.0,17.0,3.0,5.0,9.0,9.0,24.0,8.0,9.0,2.0,2.0,5.0,5.0,15.0,6.0,8.0,1.0,3.0,4.0,4.0,9.0,17
17,18,Crotone,9.0,17.0,2.0,3.0,12.0,14.0,32.0,8.0,8.0,2.0,2.0,4.0,9.0,13.0,1.0,9.0,0.0,1.0,8.0,5.0,19.0,17
18,19,Palermo,9.0,17.0,2.0,3.0,12.0,15.0,34.0,0.0,8.0,0.0,0.0,8.0,3.0,17.0,9.0,9.0,2.0,3.0,4.0,12.0,17.0,17
19,20,Pescara,8.0,17.0,1.0,5.0,11.0,13.0,32.0,4.0,9.0,0.0,4.0,5.0,5.0,16.0,4.0,8.0,1.0,1.0,6.0,8.0,16.0,17
0,1,Juventus,45.0,18.0,15.0,0.0,3.0,38.0,14.0,27.0,9.0,9.0,0.0,0.0,24.0,6.0,18.0,9.0,6.0,0.0,3.0,14.0,8.0,18
1,2,Roma,38.0,18.0,12.0,2.0,4.0,39.0,18.0,27.0,9.0,9.0,0.0,0.0,27.0,7.0,11.0,9.0,3.0,2.0,4.0,12.0,11.0,18
2,3,Milan,36.0,18.0,11.0,3.0,4.0,28.0,20.0,20.0,9.0,6.0,2.0,1.0,15.0,9.0,16.0,9.0,5.0,1.0,3.0,13.0,11.0,18
3,4,Napoli,35.0,18.0,10.0,5.0,3.0,40.0,21.0,20.0,9.0,6.0,2.0,1.0,22.0,11.0,15.0,9.0,4.0,3.0,2.0,18.0,10.0,18
4,5,Lazio,34.0,18.0,10.0,4.0,4.0,32.0,21.0,19.0,9.0,6.0,1.0,2.0,18.0,8.0,15.0,9.0,4.0,3.0,2.0,14.0,13.0,18
5,6,Atalanta,32.0,18.0,10.0,2.0,6.0,27.0,21.0,18.0,9.0,6.0,0.0,3.0,16.0,12.0,14.0,9.0,4.0,2.0,3.0,11.0,9.0,18
6,7,Inter,30.0,18.0,9.0,3.0,6.0,28.0,21.0,20.0,9.0,6.0,2.0,1.0,19.0,8.0,10.0,9.0,3.0,1.0,5.0,9.0,13.0,18
7,8,Torino,28.0,18.0,8.0,4.0,6.0,36.0,27.0,20.0,9.0,6.0,2.0,1.0,21.0,10.0,8.0,9.0,2.0,2.0,5.0,15.0,17.0,18
8,9,Fiorentina,27.0,18.0,7.0,6.0,5.0,28.0,24.0,17.0,9.0,4.0,5.0,0.0,11.0,7.0,10.0,9.0,3.0,1.0,5.0,17.0,17.0,18
9,10,Chievo Verona,25.0,18.0,7.0,4.0,7.0,19.0,20.0,15.0,9.0,4.0,3.0,2.0,11.0,9.0,10.0,9.0,3.0,1.0,5.0,8.0,11.0,18
10,11,Udinese,25.0,18.0,7.0,4.0,7.0,24.0,24.0,14.0,9.0,4.0,2.0,3.0,14.0,12.0,11.0,9.0,3.0,2.0,4.0,10.0,12.0,18
11,12,Genoa,23.0,18.0,6.0,5.0,7.0,21.0,22.0,16.0,9.0,4.0,4.0,1.0,15.0,8.0,7.0,9.0,2.0,1.0,6.0,6.0,14.0,18
12,13,Cagliari,23.0,18.0,7.0,2.0,9.0,27.0,42.0,19.0,9.0,6.0,1.0,2.0,20.0,19.0,4.0,9.0,1.0,1.0,7.0,7.0,23.0,18
13,14,Sampdoria,23.0,18.0,6.0,5.0,7.0,21.0,24.0,17.0,9.0,5.0,2.0,2.0,12.0,8.0,6.0,9.0,1.0,3.0,5.0,9.0,16.0,18
14,15,Bologna,20.0,18.0,5.0,5.0,8.0,17.0,23.0,14.0,10.0,4.0,2.0,4.0,9.0,8.0,6.0,8.0,1.0,3.0,4.0,8.0,15.0,18
15,16,Sassuolo,17.0,18.0,5.0,2.0,11.0,24.0,33.0,12.0,8.0,4.0,0.0,4.0,9.0,11.0,5.0,10.0,1.0,2.0,7.0,15.0,22.0,18
16,17,Empoli,14.0,18.0,3.0,5.0,10.0,10.0,26.0,8.0,9.0,2.0,2.0,5.0,5.0,15.0,6.0,9.0,1.0,3.0,5.0,5.0,11.0,18
17,18,Palermo,10.0,18.0,2.0,4.0,12.0,16.0,35.0,1.0,9.0,0.0,1.0,8.0,4.0,18.0,9.0,9.0,2.0,3.0,4.0,12.0,17.0,18
18,19,Crotone,9.0,18.0,2.0,3.0,13.0,14.0,34.0,8.0,9.0,2.0,2.0,5.0,9.0,15.0,1.0,9.0,0.0,1.0,8.0,5.0,19.0,18
19,20,Pescara,9.0,18.0,1.0,6.0,11.0,14.0,33.0,4.0,9.0,0.0,4.0,5.0,5.0,16.0,5.0,9.0,1.0,2.0,6.0,9.0,17.0,18
0,1,Juventus,48.0,19.0,16.0,0.0,3.0,41.0,14.0,30.0,10.0,10.0,0.0,0.0,27.0,6.0,18.0,9.0,6.0,0.0,3.0,14.0,8.0,19
1,2,Roma,41.0,19.0,13.0,2.0,4.0,40.0,18.0,27.0,9.0,9.0,0.0,0.0,27.0,7.0,14.0,10.0,4.0,2.0,4.0,13.0,11.0,19
2,3,Milan,39.0,19.0,12.0,3.0,4.0,29.0,20.0,23.0,10.0,7.0,2.0,1.0,16.0,9.0,16.0,9.0,5.0,1.0,3.0,13.0,11.0,19
3,4,Napoli,38.0,19.0,11.0,5.0,3.0,42.0,22.0,23.0,10.0,7.0,2.0,1.0,24.0,12.0,15.0,9.0,4.0,3.0,2.0,18.0,10.0,19
4,5,Lazio,37.0,19.0,11.0,4.0,4.0,33.0,21.0,22.0,10.0,7.0,1.0,2.0,19.0,8.0,15.0,9.0,4.0,3.0,2.0,14.0,13.0,19
5,6,Atalanta,35.0,19.0,11.0,2.0,6.0,31.0,22.0,18.0,9.0,6.0,0.0,3.0,16.0,12.0,17.0,10.0,5.0,2.0,3.0,15.0,10.0,19
6,7,Inter,33.0,19.0,10.0,3.0,6.0,30.0,22.0,20.0,9.0,6.0,2.0,1.0,19.0,8.0,13.0,10.0,4.0,1.0,5.0,11.0,14.0,19
7,8,Fiorentina,30.0,19.0,8.0,6.0,5.0,30.0,25.0,17.0,9.0,4.0,5.0,0.0,11.0,7.0,13.0,10.0,4.0,1.0,5.0,19.0,18.0,19
8,9,Torino,29.0,19.0,8.0,5.0,6.0,36.0,27.0,20.0,9.0,6.0,2.0,1.0,21.0,10.0,9.0,10.0,2.0,3.0,5.0,15.0,17.0,19
9,10,Chievo Verona,25.0,19.0,7.0,4.0,8.0,20.0,24.0,15.0,10.0,4.0,3.0,3.0,12.0,13.0,10.0,9.0,3.0,1.0,5.0,8.0,11.0,19
10,11,Udinese,25.0,19.0,7.0,4.0,8.0,25.0,26.0,14.0,10.0,4.0,2.0,4.0,15.0,14.0,11.0,9.0,3.0,2.0,4.0,10.0,12.0,19
11,12,Genoa,23.0,19.0,6.0,5.0,8.0,21.0,23.0,16.0,10.0,4.0,4.0,2.0,15.0,9.0,7.0,9.0,2.0,1.0,6.0,6.0,14.0,19
12,13,Cagliari,23.0,19.0,7.0,2.0,10.0,27.0,43.0,19.0,9.0,6.0,1.0,2.0,20.0,19.0,4.0,10.0,1.0,1.0,8.0,7.0,24.0,19
13,14,Sampdoria,23.0,19.0,6.0,5.0,8.0,22.0,26.0,17.0,9.0,5.0,2.0,2.0,12.0,8.0,6.0,10.0,1.0,3.0,6.0,10.0,18.0,19
14,15,Bologna,20.0,19.0,5.0,5.0,9.0,17.0,26.0,14.0,10.0,4.0,2.0,4.0,9.0,8.0,6.0,9.0,1.0,3.0,5.0,8.0,18.0,19
15,16,Sassuolo,18.0,19.0,5.0,3.0,11.0,24.0,33.0,13.0,9.0,4.0,1.0,4.0,9.0,11.0,5.0,10.0,1.0,2.0,7.0,15.0,22.0,19
16,17,Empoli,17.0,19.0,4.0,5.0,10.0,11.0,26.0,11.0,10.0,3.0,2.0,5.0,6.0,15.0,6.0,9.0,1.0,3.0,5.0,5.0,11.0,19
17,18,Palermo,10.0,19.0,2.0,4.0,13.0,16.0,36.0,1.0,9.0,0.0,1.0,8.0,4.0,18.0,9.0,10.0,2.0,3.0,5.0,12.0,18.0,19
18,19,Crotone,9.0,19.0,2.0,3.0,14.0,14.0,35.0,8.0,9.0,2.0,2.0,5.0,9.0,15.0,1.0,10.0,0.0,1.0,9.0,5.0,20.0,19
19,20,Pescara,9.0,19.0,1.0,6.0,12.0,15.0,35.0,4.0,10.0,0.0,4.0,6.0,6.0,18.0,5.0,9.0,1.0,2.0,6.0,9.0,17.0,19
0,1,Juventus,48.0,20.0,16.0,0.0,4.0,42.0,16.0,30.0,10.0,10.0,0.0,0.0,27.0,6.0,18.0,10.0,6.0,0.0,4.0,15.0,10.0,20
1,2,Roma,44.0,20.0,14.0,2.0,4.0,41.0,18.0,27.0,9.0,9.0,0.0,0.0,27.0,7.0,17.0,11.0,5.0,2.0,4.0,14.0,11.0,20
2,3,Napoli,41.0,20.0,12.0,5.0,3.0,45.0,23.0,26.0,11.0,8.0,2.0,1.0,27.0,13.0,15.0,9.0,4.0,3.0,2.0,18.0,10.0,20
3,4,Lazio,40.0,20.0,12.0,4.0,4.0,35.0,22.0,25.0,11.0,8.0,1.0,2.0,21.0,9.0,15.0,9.0,4.0,3.0,2.0,14.0,13.0,20
4,5,Milan,40.0,20.0,12.0,4.0,4.0,31.0,22.0,23.0,10.0,7.0,2.0,1.0,16.0,9.0,17.0,10.0,5.0,2.0,3.0,15.0,13.0,20
5,6,Inter,36.0,20.0,11.0,3.0,6.0,33.0,23.0,23.0,10.0,7.0,2.0,1.0,22.0,9.0,13.0,10.0,4.0,1.0,5.0,11.0,14.0,20
6,7,Atalanta,35.0,20.0,11.0,2.0,7.0,32.0,24.0,18.0,9.0,6.0,0.0,3.0,16.0,12.0,17.0,11.0,5.0,2.0,4.0,16.0,12.0,20
7,8,Fiorentina,33.0,20.0,9.0,6.0,5.0,32.0,26.0,20.0,10.0,5.0,5.0,0.0,13.0,8.0,13.0,10.0,4.0,1.0,5.0,19.0,18.0,20
8,9,Torino,30.0,20.0,8.0,6.0,6.0,38.0,29.0,21.0,10.0,6.0,3.0,1.0,23.0,12.0,9.0,10.0,2.0,3.0,5.0,15.0,17.0,20
9,10,Cagliari,26.0,20.0,8.0,2.0,10.0,31.0,44.0,22.0,10.0,7.0,1.0,2.0,24.0,20.0,4.0,10.0,1.0,1.0,8.0,7.0,24.0,20
10,11,Chievo Verona,25.0,20.0,7.0,4.0,9.0,21.0,27.0,15.0,10.0,4.0,3.0,3.0,12.0,13.0,10.0,10.0,3.0,1.0,6.0,9.0,14.0,20
11,12,Udinese,25.0,20.0,7.0,4.0,9.0,25.0,27.0,14.0,11.0,4.0,2.0,5.0,15.0,15.0,11.0,9.0,3.0,2.0,4.0,10.0,12.0,20
12,13,Sampdoria,24.0,20.0,6.0,6.0,8.0,22.0,26.0,18.0,10.0,5.0,3.0,2.0,12.0,8.0,6.0,10.0,1.0,3.0,6.0,10.0,18.0,20
13,14,Genoa,23.0,20.0,6.0,5.0,9.0,22.0,27.0,16.0,10.0,4.0,4.0,2.0,15.0,9.0,7.0,10.0,2.0,1.0,7.0,7.0,18.0,20
14,15,Bologna,23.0,20.0,6.0,5.0,9.0,18.0,26.0,14.0,10.0,4.0,2.0,4.0,9.0,8.0,9.0,10.0,2.0,3.0,5.0,9.0,18.0,20
15,16,Sassuolo,21.0,20.0,6.0,3.0,11.0,28.0,34.0,16.0,10.0,5.0,1.0,4.0,13.0,12.0,5.0,10.0,1.0,2.0,7.0,15.0,22.0,20
16,17,Empoli,18.0,20.0,4.0,6.0,10.0,11.0,26.0,11.0,10.0,3.0,2.0,5.0,6.0,15.0,7.0,10.0,1.0,4.0,5.0,5.0,11.0,20
17,18,Palermo,10.0,20.0,2.0,4.0,14.0,17.0,40.0,1.0,9.0,0.0,1.0,8.0,4.0,18.0,9.0,11.0,2.0,3.0,6.0,13.0,22.0,20
18,19,Crotone,9.0,20.0,2.0,3.0,15.0,14.0,36.0,8.0,10.0,2.0,2.0,6.0,9.0,16.0,1.0,10.0,0.0,1.0,9.0,5.0,20.0,20
19,20,Pescara,9.0,20.0,1.0,6.0,13.0,16.0,38.0,4.0,10.0,0.0,4.0,6.0,6.0,18.0,5.0,10.0,1.0,2.0,7.0,10.0,20.0,20
0,1,Juventus,51.0,21.0,17.0,0.0,4.0,44.0,16.0,33.0,11.0,11.0,0.0,0.0,29.0,6.0,18.0,10.0,6.0,0.0,4.0,15.0,10.0,21
1,2,Roma,47.0,21.0,15.0,2.0,4.0,42.0,18.0,30.0,10.0,10.0,0.0,0.0,28.0,7.0,17.0,11.0,5.0,2.0,4.0,14.0,11.0,21
2,3,Napoli,44.0,21.0,13.0,5.0,3.0,47.0,24.0,26.0,11.0,8.0,2.0,1.0,27.0,13.0,18.0,10.0,5.0,3.0,2.0,20.0,11.0,21
3,4,Lazio,40.0,21.0,12.0,4.0,5.0,35.0,24.0,25.0,11.0,8.0,1.0,2.0,21.0,9.0,15.0,10.0,4.0,3.0,3.0,14.0,15.0,21
4,5,Milan,40.0,21.0,12.0,4.0,5.0,32.0,24.0,23.0,11.0,7.0,2.0,2.0,17.0,11.0,17.0,10.0,5.0,2.0,3.0,15.0,13.0,21
5,6,Inter,39.0,21.0,12.0,3.0,6.0,34.0,23.0,23.0,10.0,7.0,2.0,1.0,22.0,9.0,16.0,11.0,5.0,1.0,5.0,12.0,14.0,21
6,7,Atalanta,38.0,21.0,12.0,2.0,7.0,33.0,24.0,21.0,10.0,7.0,0.0,3.0,17.0,12.0,17.0,11.0,5.0,2.0,4.0,16.0,12.0,21
7,8,Fiorentina,36.0,21.0,10.0,6.0,5.0,35.0,26.0,20.0,10.0,5.0,5.0,0.0,13.0,8.0,16.0,11.0,5.0,1.0,5.0,22.0,18.0,21
8,9,Torino,30.0,21.0,8.0,6.0,7.0,38.0,31.0,21.0,10.0,6.0,3.0,1.0,23.0,12.0,9.0,11.0,2.0,3.0,6.0,15.0,19.0,21
9,10,Bologna,26.0,21.0,7.0,5.0,9.0,20.0,26.0,17.0,11.0,5.0,2.0,4.0,11.0,8.0,9.0,10.0,2.0,3.0,5.0,9.0,18.0,21
10,11,Cagliari,26.0,21.0,8.0,2.0,11.0,31.0,45.0,22.0,10.0,7.0,1.0,2.0,24.0,20.0,4.0,11.0,1.0,1.0,9.0,7.0,25.0,21
11,12,Chievo Verona,25.0,21.0,7.0,4.0,10.0,21.0,30.0,15.0,11.0,4.0,3.0,4.0,12.0,16.0,10.0,10.0,3.0,1.0,6.0,9.0,14.0,21
12,13,Udinese,25.0,21.0,7.0,4.0,10.0,25.0,28.0,14.0,11.0,4.0,2.0,5.0,15.0,15.0,11.0,10.0,3.0,2.0,5.0,10.0,13.0,21
13,14,Genoa,24.0,21.0,6.0,6.0,9.0,24.0,29.0,17.0,11.0,4.0,5.0,2.0,17.0,11.0,7.0,10.0,2.0,1.0,7.0,7.0,18.0,21
14,15,Sampdoria,24.0,21.0,6.0,6.0,9.0,22.0,27.0,18.0,10.0,5.0,3.0,2.0,12.0,8.0,6.0,11.0,1.0,3.0,7.0,10.0,19.0,21
15,16,Sassuolo,24.0,21.0,7.0,3.0,11.0,31.0,35.0,16.0,10.0,5.0,1.0,4.0,13.0,12.0,8.0,11.0,2.0,2.0,7.0,18.0,23.0,21
16,17,Empoli,21.0,21.0,5.0,6.0,10.0,12.0,26.0,14.0,11.0,4.0,2.0,5.0,7.0,15.0,7.0,10.0,1.0,4.0,5.0,5.0,11.0,21
17,18,Crotone,10.0,21.0,2.0,4.0,15.0,16.0,38.0,8.0,10.0,2.0,2.0,6.0,9.0,16.0,2.0,11.0,0.0,2.0,9.0,7.0,22.0,21
18,19,Palermo,10.0,21.0,2.0,4.0,15.0,17.0,41.0,1.0,10.0,0.0,1.0,9.0,4.0,19.0,9.0,11.0,2.0,3.0,6.0,13.0,22.0,21
19,20,Pescara,9.0,21.0,1.0,6.0,14.0,17.0,41.0,4.0,11.0,0.0,4.0,7.0,7.0,21.0,5.0,10.0,1.0,2.0,7.0,10.0,20.0,21
0,1,Juventus,54.0,22.0,18.0,0.0,4.0,46.0,16.0,33.0,11.0,11.0,0.0,0.0,29.0,6.0,21.0,11.0,7.0,0.0,4.0,17.0,10.0,22
1,2,Roma,47.0,22.0,15.0,2.0,5.0,44.0,21.0,30.0,10.0,10.0,0.0,0.0,28.0,7.0,17.0,12.0,5.0,2.0,5.0,16.0,14.0,22
2,3,Napoli,45.0,22.0,13.0,6.0,3.0,48.0,25.0,27.0,12.0,8.0,3.0,1.0,28.0,14.0,18.0,10.0,5.0,3.0,2.0,20.0,11.0,22
3,4,Inter,42.0,22.0,13.0,3.0,6.0,37.0,23.0,26.0,11.0,8.0,2.0,1.0,25.0,9.0,16.0,11.0,5.0,1.0,5.0,12.0,14.0,22
4,5,Lazio,40.0,22.0,12.0,4.0,6.0,35.0,25.0,25.0,12.0,8.0,1.0,3.0,21.0,10.0,15.0,10.0,4.0,3.0,3.0,14.0,15.0,22
5,6,Milan,40.0,22.0,12.0,4.0,6.0,33.0,26.0,23.0,11.0,7.0,2.0,2.0,17.0,11.0,17.0,11.0,5.0,2.0,4.0,16.0,15.0,22
6,7,Atalanta,39.0,22.0,12.0,3.0,7.0,34.0,25.0,21.0,10.0,7.0,0.0,3.0,17.0,12.0,18.0,12.0,5.0,3.0,4.0,17.0,13.0,22
7,8,Fiorentina,37.0,22.0,10.0,7.0,5.0,38.0,29.0,21.0,11.0,5.0,6.0,0.0,16.0,11.0,16.0,11.0,5.0,1.0,5.0,22.0,18.0,22
8,9,Torino,31.0,22.0,8.0,7.0,7.0,39.0,32.0,22.0,11.0,6.0,4.0,1.0,24.0,13.0,9.0,11.0,2.0,3.0,6.0,15.0,19.0,22
9,10,Chievo Verona,28.0,22.0,8.0,4.0,10.0,22.0,30.0,15.0,11.0,4.0,3.0,4.0,12.0,16.0,13.0,11.0,4.0,1.0,6.0,10.0,14.0,22
10,11,Udinese,28.0,22.0,8.0,4.0,10.0,27.0,29.0,17.0,12.0,5.0,2.0,5.0,17.0,16.0,11.0,10.0,3.0,2.0,5.0,10.0,13.0,22
11,12,Bologna,27.0,22.0,7.0,6.0,9.0,21.0,27.0,17.0,11.0,5.0,2.0,4.0,11.0,8.0,10.0,11.0,2.0,4.0,5.0,10.0,19.0,22
12,13,Cagliari,27.0,22.0,8.0,3.0,11.0,32.0,46.0,23.0,11.0,7.0,2.0,2.0,25.0,21.0,4.0,11.0,1.0,1.0,9.0,7.0,25.0,22
13,14,Sampdoria,27.0,22.0,7.0,6.0,9.0,25.0,29.0,21.0,11.0,6.0,3.0,2.0,15.0,10.0,6.0,11.0,1.0,3.0,7.0,10.0,19.0,22
14,15,Genoa,25.0,22.0,6.0,7.0,9.0,27.0,32.0,17.0,11.0,4.0,5.0,2.0,17.0,11.0,8.0,11.0,2.0,2.0,7.0,10.0,21.0,22
15,16,Sassuolo,24.0,22.0,7.0,3.0,12.0,31.0,37.0,16.0,11.0,5.0,1.0,5.0,13.0,14.0,8.0,11.0,2.0,2.0,7.0,18.0,23.0,22
16,17,Empoli,21.0,22.0,5.0,6.0,11.0,13.0,30.0,14.0,11.0,4.0,2.0,5.0,7.0,15.0,7.0,11.0,1.0,4.0,6.0,6.0,15.0,22
17,18,Crotone,13.0,22.0,3.0,4.0,15.0,20.0,39.0,11.0,11.0,3.0,2.0,6.0,13.0,17.0,2.0,11.0,0.0,2.0,9.0,7.0,22.0,22
18,19,Palermo,11.0,22.0,2.0,5.0,15.0,18.0,42.0,1.0,10.0,0.0,1.0,9.0,4.0,19.0,10.0,12.0,2.0,4.0,6.0,14.0,23.0,22
19,20,Pescara,9.0,22.0,1.0,6.0,15.0,17.0,44.0,4.0,11.0,0.0,4.0,7.0,7.0,21.0,5.0,11.0,1.0,2.0,8.0,10.0,23.0,22
0,1,Juventus,57.0,23.0,19.0,0.0,4.0,47.0,16.0,36.0,12.0,12.0,0.0,0.0,30.0,6.0,21.0,11.0,7.0,0.0,4.0,17.0,10.0,23
1,2,Roma,50.0,23.0,16.0,2.0,5.0,48.0,21.0,33.0,11.0,11.0,0.0,0.0,32.0,7.0,17.0,12.0,5.0,2.0,5.0,16.0,14.0,23
2,3,Napoli,48.0,23.0,14.0,6.0,3.0,55.0,26.0,27.0,12.0,8.0,3.0,1.0,28.0,14.0,21.0,11.0,6.0,3.0,2.0,27.0,12.0,23
3,4,Lazio,43.0,23.0,13.0,4.0,6.0,41.0,27.0,25.0,12.0,8.0,1.0,3.0,21.0,10.0,18.0,11.0,5.0,3.0,3.0,20.0,17.0,23
