,RANKING,TEAM,POINTS,GAMES,WINS,DRAWS,LOSSES,GOALS_FOR,GOALS_AGAINST,POINTS_HOME,GAMES_HOME,WINS_HOME,DRAWS_HOME,LOSSES_HOME,GOALS_FOR_HOME,GOALS_AGAINST_HOME,POINTS_AWAY,GAMES_AWAY,WINS_AWAY,DRAWS_AWAY,LOSSES_AWAY,GOALS_FOR_AWAY,GOALS_AGAINST_AWAY,DAY
14,15,Udinese,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
15,16,Bologna,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16,17,Lecce,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1
17,18,Genoa,0.0,1.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,1
18,19,Cesena,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,1
19,20,Cagliari,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,1,Napoli,6.0,2.0,2.0,0.0,0.0,9.0,2.0,3.0,1.0,1.0,0.0,0.0,6.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,2
1,2,Atalanta,4.0,2.0,1.0,1.0,0.0,6.0,3.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2
2,3,Fiorentina,4.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
3,4,Palermo,4.0,2.0,1.0,1.0,0.0,6.0,5.0,3.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2
4,5,Milan,4.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2
5,6,Juventus,4.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
6,7,Udinese,4.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2
7,8,Inter,3.0,2.0,1.0,0.0,1.0,7.0,5.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,2
8,9,Cagliari,3.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,2
9,10,Roma,3.0,2.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,2
10,11,Chievo Verona,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
11,12,Catania,2.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,2
12,13,Novara,2.0,2.0,0.0,2.0,0.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2
13,14,Siena,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2
14,15,Lazio,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2
15,16,Genoa,1.0,2.0,0.0,1.0,1.0,3.0,8.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,6.0,2
16,17,Parma,1.0,2.0,0.0,1.0,1.0,4.0,7.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2
17,18,Bologna,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2
18,19,Lecce,0.0,2.0,0.0,0.0,2.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2
19,20,Cesena,0.0,2.0,0.0,0.0,2.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2
0,1,Napoli,9.0,3.0,3.0,0.0,0.0,12.0,3.0,6.0,2.0,2.0,0.0,0.0,9.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,3
1,2,Atalanta,7.0,3.0,2.0,1.0,0.0,7.0,3.0,6.0,2.0,2.0,0.0,0.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3
2,3,Juventus,7.0,3.0,2.0,1.0,0.0,5.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,3
3,4,Udinese,7.0,3.0,2.0,1.0,0.0,4.0,0.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,3
4,5,Cagliari,6.0,3.0,2.0,0.0,1.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,3
5,6,Catania,5.0,3.0,1.0,2.0,0.0,4.0,3.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0,3
6,7,Fiorentina,4.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,3
7,8,Genoa,4.0,3.0,1.0,1.0,1.0,5.0,9.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,7.0,3
8,9,Inter,4.0,3.0,1.0,1.0,1.0,7.0,5.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,3
9,10,Milan,4.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,3
10,11,Palermo,4.0,3.0,1.0,1.0,1.0,6.0,6.0,3.0,1.0,1.0,0.0,0.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,3
11,12,Parma,4.0,3.0,1.0,1.0,1.0,6.0,8.0,4.0,2.0,1.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,3
12,13,Roma,4.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,3
13,14,Lecce,3.0,3.0,1.0,0.0,2.0,3.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,3
14,15,Chievo Verona,2.0,3.0,0.0,2.0,1.0,3.0,4.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,3
15,16,Novara,2.0,3.0,0.0,2.0,1.0,5.0,6.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,3
16,17,Siena,2.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3
17,18,Lazio,2.0,3.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3
18,19,Cesena,0.0,3.0,0.0,0.0,3.0,2.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,3
19,20,Bologna,0.0,3.0,0.0,0.0,3.0,0.0,6.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3
0,1,Atalanta,10.0,4.0,3.0,1.0,0.0,9.0,4.0,6.0,2.0,2.0,0.0,0.0,5.0,1.0,4.0,2.0,1.0,1.0,0.0,4.0,3.0,4
1,2,Napoli,9.0,4.0,3.0,0.0,1.0,12.0,4.0,6.0,2.0,2.0,0.0,0.0,9.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,4
2,3,Juventus,8.0,4.0,2.0,2.0,0.0,6.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,4
3,4,Udinese,8.0,4.0,2.0,2.0,0.0,5.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,4
4,5,Fiorentina,7.0,4.0,2.0,1.0,1.0,5.0,2.0,6.0,2.0,2.0,0.0,0.0,5.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4
5,6,Genoa,7.0,4.0,2.0,1.0,1.0,8.0,9.0,4.0,2.0,1.0,1.0,0.0,5.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,7.0,4
6,7,Palermo,7.0,4.0,2.0,1.0,1.0,9.0,8.0,6.0,2.0,2.0,0.0,0.0,7.0,5.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,4
7,8,Cagliari,6.0,4.0,2.0,0.0,2.0,6.0,7.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,4
8,9,Chievo Verona,5.0,4.0,1.0,2.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4
9,10,Catania,5.0,4.0,1.0,2.0,1.0,4.0,6.0,4.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,4
10,11,Milan,5.0,4.0,1.0,2.0,1.0,6.0,6.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,4
11,12,Novara,5.0,4.0,1.0,2.0,1.0,8.0,7.0,4.0,2.0,1.0,1.0,0.0,5.0,3.0,1.0,2.0,0.0,1.0,1.0,3.0,4.0,4
12,13,Roma,5.0,4.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,4
13,14,Lazio,5.0,4.0,1.0,2.0,1.0,5.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0,3.0,4
14,15,Inter,4.0,4.0,1.0,1.0,2.0,8.0,8.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,2.0,4.0,7.0,4
15,16,Parma,4.0,4.0,1.0,1.0,2.0,6.0,11.0,4.0,2.0,1.0,1.0,0.0,5.0,4.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,4
16,17,Lecce,3.0,4.0,1.0,0.0,3.0,4.0,8.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,2.0,1.0,0.0,1.0,3.0,4.0,4
17,18,Siena,3.0,4.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,4
18,19,Bologna,1.0,4.0,0.0,1.0,3.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,4
19,20,Cesena,0.0,4.0,0.0,0.0,4.0,3.0,10.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,4
0,1,Atalanta,13.0,5.0,4.0,1.0,0.0,11.0,5.0,9.0,3.0,3.0,0.0,0.0,7.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0,3.0,5
1,2,Napoli,10.0,5.0,3.0,1.0,1.0,12.0,4.0,7.0,3.0,2.0,1.0,0.0,9.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,2.0,5
2,3,Juventus,9.0,5.0,2.0,3.0,0.0,7.0,3.0,4.0,2.0,1.0,1.0,0.0,5.0,2.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,5
3,4,Udinese,9.0,5.0,2.0,3.0,0.0,5.0,1.0,4.0,2.0,1.0,1.0,0.0,2.0,0.0,5.0,3.0,1.0,2.0,0.0,3.0,1.0,5
4,5,Chievo Verona,8.0,5.0,2.0,2.0,1.0,6.0,5.0,7.0,3.0,2.0,1.0,0.0,5.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,5
5,6,Fiorentina,8.0,5.0,2.0,2.0,1.0,5.0,2.0,6.0,2.0,2.0,0.0,0.0,5.0,0.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,5
6,7,Milan,8.0,5.0,2.0,2.0,1.0,7.0,6.0,5.0,3.0,1.0,2.0,0.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,3.0,3.0,5
7,8,Palermo,8.0,5.0,2.0,2.0,1.0,9.0,8.0,6.0,2.0,2.0,0.0,0.0,7.0,5.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,5
8,9,Roma,8.0,5.0,2.0,2.0,1.0,5.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,7.0,3.0,2.0,1.0,0.0,3.0,0.0,5
9,10,Genoa,7.0,5.0,2.0,1.0,2.0,9.0,11.0,4.0,2.0,1.0,1.0,0.0,5.0,2.0,3.0,3.0,1.0,0.0,2.0,4.0,9.0,5
10,11,Inter,7.0,5.0,2.0,1.0,2.0,11.0,9.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0,3.0,3.0,1.0,0.0,2.0,7.0,8.0,5
11,12,Cagliari,7.0,5.0,2.0,1.0,2.0,6.0,7.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,5
12,13,Catania,6.0,5.0,1.0,3.0,1.0,5.0,7.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,3.0,6.0,5
13,14,Siena,6.0,5.0,1.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,5
14,15,Lazio,6.0,5.0,1.0,3.0,1.0,5.0,5.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0,3.0,5
15,16,Novara,5.0,5.0,1.0,2.0,2.0,9.0,9.0,4.0,2.0,1.0,1.0,0.0,5.0,3.0,1.0,3.0,0.0,1.0,2.0,4.0,6.0,5
16,17,Parma,4.0,5.0,1.0,1.0,3.0,6.0,12.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,5
17,18,Lecce,3.0,5.0,1.0,0.0,4.0,4.0,11.0,0.0,2.0,0.0,0.0,2.0,1.0,4.0,3.0,3.0,1.0,0.0,2.0,3.0,7.0,5
18,19,Bologna,1.0,5.0,0.0,1.0,4.0,2.0,10.0,0.0,3.0,0.0,0.0,3.0,1.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,5
19,20,Cesena,0.0,5.0,0.0,0.0,5.0,3.0,11.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,5
0,1,Atalanta,13.0,6.0,4.0,1.0,1.0,12.0,8.0,9.0,3.0,3.0,0.0,0.0,7.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,6.0,6
1,2,Napoli,13.0,6.0,4.0,1.0,1.0,15.0,4.0,7.0,3.0,2.0,1.0,0.0,9.0,2.0,6.0,3.0,2.0,0.0,1.0,6.0,2.0,6
2,3,Juventus,12.0,6.0,3.0,3.0,0.0,9.0,3.0,7.0,3.0,2.0,1.0,0.0,7.0,2.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,6
3,4,Udinese,12.0,6.0,3.0,3.0,0.0,7.0,1.0,7.0,3.0,2.0,1.0,0.0,4.0,0.0,5.0,3.0,1.0,2.0,0.0,3.0,1.0,6
4,5,Palermo,11.0,6.0,3.0,2.0,1.0,11.0,8.0,9.0,3.0,3.0,0.0,0.0,9.0,5.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,6
5,6,Roma,11.0,6.0,3.0,2.0,1.0,8.0,4.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,7.0,3.0,2.0,1.0,0.0,3.0,0.0,6
6,7,Cagliari,10.0,6.0,3.0,1.0,2.0,8.0,7.0,4.0,3.0,1.0,1.0,1.0,2.0,3.0,6.0,3.0,2.0,0.0,1.0,6.0,4.0,6
7,8,Chievo Verona,9.0,6.0,2.0,3.0,1.0,6.0,5.0,7.0,3.0,2.0,1.0,0.0,5.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,6
8,9,Lazio,9.0,6.0,2.0,3.0,1.0,7.0,6.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,7.0,3.0,2.0,1.0,0.0,6.0,4.0,6
9,10,Fiorentina,8.0,6.0,2.0,2.0,2.0,6.0,4.0,6.0,3.0,2.0,0.0,1.0,6.0,2.0,2.0,3.0,0.0,2.0,1.0,0.0,2.0,6
10,11,Milan,8.0,6.0,2.0,2.0,2.0,7.0,8.0,5.0,3.0,1.0,2.0,0.0,4.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,5.0,6
11,12,Genoa,7.0,6.0,2.0,1.0,3.0,10.0,14.0,4.0,2.0,1.0,1.0,0.0,5.0,2.0,3.0,4.0,1.0,0.0,3.0,5.0,12.0,6
12,13,Inter,7.0,6.0,2.0,1.0,3.0,11.0,12.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,1.0,0.0,2.0,7.0,8.0,6
13,14,Catania,7.0,6.0,1.0,4.0,1.0,8.0,10.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,6.0,9.0,6
14,15,Parma,7.0,6.0,2.0,1.0,3.0,9.0,13.0,7.0,4.0,2.0,1.0,1.0,8.0,6.0,0.0,2.0,0.0,0.0,2.0,1.0,7.0,6
15,16,Novara,6.0,6.0,1.0,3.0,2.0,12.0,12.0,5.0,3.0,1.0,2.0,0.0,8.0,6.0,1.0,3.0,0.0,1.0,2.0,4.0,6.0,6
16,17,Siena,6.0,6.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,0.0,2.0,1.0,1.0,3.0,6
17,18,Lecce,3.0,6.0,1.0,0.0,5.0,4.0,13.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,3.0,3.0,1.0,0.0,2.0,3.0,7.0,6
18,19,Cesena,1.0,6.0,0.0,1.0,5.0,3.0,11.0,1.0,3.0,0.0,1.0,2.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,6
19,20,Bologna,1.0,6.0,0.0,1.0,5.0,2.0,12.0,0.0,3.0,0.0,0.0,3.0,1.0,7.0,1.0,3.0,0.0,1.0,2.0,1.0,5.0,6
0,1,Atalanta,14.0,7.0,4.0,2.0,1.0,12.0,8.0,10.0,4.0,3.0,1.0,0.0,7.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,6.0,7
1,2,Juventus,13.0,7.0,3.0,4.0,0.0,9.0,3.0,7.0,3.0,2.0,1.0,0.0,7.0,2.0,6.0,4.0,1.0,3.0,0.0,2.0,1.0,7
2,3,Napoli,13.0,7.0,4.0,1.0,2.0,16.0,6.0,7.0,4.0,2.0,1.0,1.0,10.0,4.0,6.0,3.0,2.0,0.0,1.0,6.0,2.0,7
3,4,Udinese,13.0,7.0,3.0,4.0,0.0,7.0,1.0,7.0,3.0,2.0,1.0,0.0,4.0,0.0,6.0,4.0,1.0,3.0,0.0,3.0,1.0,7
4,5,Lazio,12.0,7.0,3.0,3.0,1.0,9.0,7.0,5.0,4.0,1.0,2.0,1.0,3.0,3.0,7.0,3.0,2.0,1.0,0.0,6.0,4.0,7
5,6,Milan,11.0,7.0,3.0,2.0,2.0,10.0,8.0,8.0,4.0,2.0,2.0,0.0,7.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,5.0,7
6,7,Cagliari,11.0,7.0,3.0,2.0,2.0,8.0,7.0,5.0,4.0,1.0,2.0,1.0,2.0,3.0,6.0,3.0,2.0,0.0,1.0,6.0,4.0,7
7,8,Palermo,11.0,7.0,3.0,2.0,2.0,11.0,11.0,9.0,3.0,3.0,0.0,0.0,9.0,5.0,2.0,4.0,0.0,2.0,2.0,2.0,6.0,7
8,9,Roma,11.0,7.0,3.0,2.0,2.0,9.0,6.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,7.0,4.0,2.0,1.0,1.0,4.0,2.0,7
9,10,Chievo Verona,10.0,7.0,2.0,4.0,1.0,6.0,5.0,8.0,4.0,2.0,2.0,0.0,5.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,7
10,11,Catania,10.0,7.0,2.0,4.0,1.0,10.0,11.0,8.0,4.0,2.0,2.0,0.0,4.0,2.0,2.0,3.0,0.0,2.0,1.0,6.0,9.0,7
11,12,Parma,10.0,7.0,3.0,1.0,3.0,11.0,14.0,7.0,4.0,2.0,1.0,1.0,8.0,6.0,3.0,3.0,1.0,0.0,2.0,3.0,8.0,7
12,13,Fiorentina,9.0,7.0,2.0,3.0,2.0,6.0,4.0,6.0,3.0,2.0,0.0,1.0,6.0,2.0,3.0,4.0,0.0,3.0,1.0,0.0,2.0,7
13,14,Genoa,8.0,7.0,2.0,2.0,3.0,10.0,14.0,5.0,3.0,1.0,2.0,0.0,5.0,2.0,3.0,4.0,1.0,0.0,3.0,5.0,12.0,7
14,15,Inter,7.0,7.0,2.0,1.0,4.0,12.0,14.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,1.0,0.0,3.0,8.0,10.0,7
15,16,Siena,7.0,7.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,4.0,0.0,3.0,1.0,1.0,3.0,7
16,17,Novara,6.0,7.0,1.0,3.0,3.0,12.0,14.0,5.0,4.0,1.0,2.0,1.0,8.0,8.0,1.0,3.0,0.0,1.0,2.0,4.0,6.0,7
17,18,Bologna,4.0,7.0,1.0,1.0,5.0,4.0,12.0,0.0,3.0,0.0,0.0,3.0,1.0,7.0,4.0,4.0,1.0,1.0,2.0,3.0,5.0,7
18,19,Lecce,4.0,7.0,1.0,1.0,5.0,4.0,13.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,4.0,4.0,1.0,1.0,2.0,3.0,7.0,7
19,20,Cesena,2.0,7.0,0.0,2.0,5.0,3.0,11.0,2.0,4.0,0.0,2.0,2.0,2.0,5.0,0.0,3.0,0.0,0.0,3.0,1.0,6.0,7
0,1,Atalanta,17.0,8.0,5.0,2.0,1.0,14.0,9.0,10.0,4.0,3.0,1.0,0.0,7.0,2.0,7.0,4.0,2.0,1.0,1.0,7.0,7.0,8
1,2,Udinese,16.0,8.0,4.0,4.0,0.0,10.0,1.0,10.0,4.0,3.0,1.0,0.0,7.0,0.0,6.0,4.0,1.0,3.0,0.0,3.0,1.0,8
