,RANKING,TEAM,POINTS,GAMES,WINS,DRAWS,LOSSES,GOALS_FOR,GOALS_AGAINST,POINTS_HOME,GAMES_HOME,WINS_HOME,DRAWS_HOME,LOSSES_HOME,GOALS_FOR_HOME,GOALS_AGAINST_HOME,POINTS_AWAY,GAMES_AWAY,WINS_AWAY,DRAWS_AWAY,LOSSES_AWAY,GOALS_FOR_AWAY,GOALS_AGAINST_AWAY,DAY
3,4,Fiorentina,7.0,3.0,2.0,1.0,0.0,3.0,1.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,3
4,5,Inter,7.0,3.0,2.0,1.0,0.0,7.0,1.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,4.0,0.0,3
5,6,Lazio,6.0,3.0,2.0,0.0,1.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,3
6,7,Parma,4.0,3.0,1.0,1.0,1.0,4.0,5.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,3
7,8,Palermo,4.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
8,9,Milan,4.0,3.0,1.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,3
9,10,Udinese,4.0,3.0,1.0,1.0,1.0,7.0,7.0,4.0,2.0,1.0,1.0,0.0,6.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3
10,11,Bari,3.0,3.0,0.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,3
11,12,Chievo Verona,3.0,3.0,1.0,0.0,2.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,3
12,13,Napoli,3.0,3.0,1.0,0.0,2.0,5.0,7.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,3
13,14,Roma,3.0,3.0,1.0,0.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,3
14,15,Siena,3.0,3.0,1.0,0.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,3
15,16,Livorno,2.0,3.0,0.0,2.0,1.0,1.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3
16,17,Bologna,2.0,3.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3
17,18,Cagliari,1.0,3.0,0.0,1.0,2.0,1.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,3
18,19,Catania,0.0,3.0,0.0,0.0,3.0,4.0,8.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,6.0,3
19,20,Atalanta,0.0,3.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3
0,1,Sampdoria,12.0,4.0,4.0,0.0,0.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,7.0,2.0,6.0,2.0,2.0,0.0,0.0,3.0,1.0,4
1,2,Juventus,12.0,4.0,4.0,0.0,0.0,8.0,1.0,6.0,2.0,2.0,0.0,0.0,3.0,0.0,6.0,2.0,2.0,0.0,0.0,5.0,1.0,4
2,3,Inter,10.0,4.0,3.0,1.0,0.0,9.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,6.0,2.0,2.0,0.0,0.0,6.0,1.0,4
3,4,Genoa,9.0,4.0,3.0,0.0,1.0,9.0,6.0,6.0,2.0,2.0,0.0,0.0,7.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,4
4,5,Lazio,7.0,4.0,2.0,1.0,1.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,4
5,6,Milan,7.0,4.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,4
6,7,Parma,7.0,4.0,2.0,1.0,1.0,5.0,5.0,6.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,4
7,8,Fiorentina,7.0,4.0,2.0,1.0,1.0,4.0,4.0,6.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,4
8,9,Roma,6.0,4.0,2.0,0.0,2.0,8.0,8.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,4
9,10,Chievo Verona,6.0,4.0,2.0,0.0,2.0,6.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,3.0,3.0,2.0,1.0,0.0,1.0,2.0,1.0,4
10,11,Bari,6.0,4.0,1.0,3.0,0.0,6.0,3.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4
11,12,Udinese,5.0,4.0,1.0,2.0,1.0,7.0,7.0,4.0,2.0,1.0,1.0,0.0,6.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,4
12,13,Napoli,4.0,4.0,1.0,1.0,2.0,5.0,7.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,4
13,14,Palermo,4.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4
14,15,Siena,3.0,4.0,1.0,0.0,3.0,6.0,9.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,5.0,4
15,16,Livorno,2.0,4.0,0.0,2.0,2.0,1.0,5.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,4
16,17,Bologna,2.0,4.0,0.0,2.0,2.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4
17,18,Catania,1.0,4.0,0.0,1.0,3.0,5.0,9.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,2.0,3.0,6.0,4
18,19,Cagliari,1.0,4.0,0.0,1.0,3.0,2.0,6.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,4
19,20,Atalanta,0.0,4.0,0.0,0.0,4.0,1.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,4
0,1,Juventus,13.0,5.0,4.0,1.0,0.0,10.0,3.0,6.0,2.0,2.0,0.0,0.0,3.0,0.0,7.0,3.0,2.0,1.0,0.0,7.0,3.0,5
1,2,Inter,13.0,5.0,4.0,1.0,0.0,12.0,3.0,7.0,3.0,2.0,1.0,0.0,6.0,2.0,6.0,2.0,2.0,0.0,0.0,6.0,1.0,5
2,3,Sampdoria,12.0,5.0,4.0,0.0,1.0,10.0,5.0,6.0,2.0,2.0,0.0,0.0,7.0,2.0,6.0,3.0,2.0,0.0,1.0,3.0,3.0,5
3,4,Parma,10.0,5.0,3.0,1.0,1.0,7.0,6.0,6.0,2.0,2.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,5
4,5,Fiorentina,10.0,5.0,3.0,1.0,1.0,6.0,4.0,9.0,3.0,3.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,5
5,6,Genoa,10.0,5.0,3.0,1.0,1.0,11.0,8.0,7.0,3.0,2.0,1.0,0.0,9.0,5.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,5
6,7,Udinese,8.0,5.0,2.0,2.0,1.0,8.0,7.0,7.0,3.0,2.0,1.0,0.0,7.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,5
7,8,Roma,7.0,5.0,2.0,1.0,2.0,11.0,11.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,7.0,7.0,5
8,9,Milan,7.0,5.0,2.0,1.0,2.0,3.0,6.0,3.0,2.0,1.0,0.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,5
9,10,Lazio,7.0,5.0,2.0,1.0,2.0,5.0,6.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,5
10,11,Chievo Verona,7.0,5.0,2.0,1.0,2.0,6.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,3.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,5
11,12,Bari,6.0,5.0,1.0,3.0,1.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,5
12,13,Palermo,5.0,5.0,1.0,2.0,2.0,6.0,7.0,5.0,3.0,1.0,2.0,0.0,6.0,5.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,5
13,14,Bologna,5.0,5.0,1.0,2.0,2.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,5
14,15,Napoli,4.0,5.0,1.0,1.0,3.0,6.0,10.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,9.0,5
15,16,Cagliari,4.0,5.0,1.0,1.0,3.0,3.0,6.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5
16,17,Siena,4.0,5.0,1.0,1.0,3.0,6.0,9.0,1.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,2.0,1.0,0.0,1.0,4.0,5.0,5
17,18,Livorno,2.0,5.0,0.0,2.0,3.0,1.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,7.0,5
18,19,Catania,2.0,5.0,0.0,2.0,3.0,5.0,9.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,3.0,0.0,1.0,2.0,3.0,6.0,5
19,20,Atalanta,1.0,5.0,0.0,1.0,4.0,1.0,7.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,5.0,5
0,1,Sampdoria,15.0,6.0,5.0,0.0,1.0,11.0,5.0,9.0,3.0,3.0,0.0,0.0,8.0,2.0,6.0,3.0,2.0,0.0,1.0,3.0,3.0,6
1,2,Juventus,14.0,6.0,4.0,2.0,0.0,11.0,4.0,7.0,3.0,2.0,1.0,0.0,4.0,1.0,7.0,3.0,2.0,1.0,0.0,7.0,3.0,6
2,3,Fiorentina,13.0,6.0,4.0,1.0,1.0,7.0,4.0,9.0,3.0,3.0,0.0,0.0,4.0,0.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,6
3,4,Inter,13.0,6.0,4.0,1.0,1.0,12.0,4.0,7.0,3.0,2.0,1.0,0.0,6.0,2.0,6.0,3.0,2.0,0.0,1.0,6.0,2.0,6
4,5,Udinese,11.0,6.0,3.0,2.0,1.0,10.0,7.0,10.0,4.0,3.0,1.0,0.0,9.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,6
5,6,Parma,10.0,6.0,3.0,1.0,2.0,7.0,8.0,6.0,3.0,2.0,0.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,4.0,5.0,6
6,7,Genoa,10.0,6.0,3.0,1.0,2.0,11.0,10.0,7.0,3.0,2.0,1.0,0.0,9.0,5.0,3.0,3.0,1.0,0.0,2.0,2.0,5.0,6
7,8,Roma,8.0,6.0,2.0,2.0,2.0,12.0,12.0,3.0,2.0,1.0,0.0,1.0,4.0,4.0,5.0,4.0,1.0,2.0,1.0,8.0,8.0,6
8,9,Milan,8.0,6.0,2.0,2.0,2.0,3.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,6
9,10,Lazio,8.0,6.0,2.0,2.0,2.0,6.0,7.0,4.0,4.0,1.0,1.0,2.0,3.0,5.0,4.0,2.0,1.0,1.0,0.0,3.0,2.0,6
10,11,Chievo Verona,8.0,6.0,2.0,2.0,2.0,7.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,6
11,12,Bari,7.0,6.0,1.0,4.0,1.0,6.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,2.0,6
12,13,Napoli,7.0,6.0,2.0,1.0,3.0,8.0,11.0,7.0,3.0,2.0,1.0,0.0,5.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,9.0,6
13,14,Cagliari,7.0,6.0,2.0,1.0,3.0,5.0,6.0,0.0,2.0,0.0,0.0,2.0,2.0,5.0,7.0,4.0,2.0,1.0,1.0,3.0,1.0,6
14,15,Palermo,6.0,6.0,1.0,3.0,2.0,7.0,8.0,5.0,3.0,1.0,2.0,0.0,6.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,6
15,16,Bologna,6.0,6.0,1.0,3.0,2.0,4.0,5.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,6
16,17,Siena,4.0,6.0,1.0,1.0,4.0,7.0,11.0,1.0,3.0,0.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,0.0,2.0,5.0,7.0,6
17,18,Catania,3.0,6.0,0.0,3.0,3.0,6.0,10.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,1.0,3.0,0.0,1.0,2.0,3.0,6.0,6
18,19,Livorno,2.0,6.0,0.0,2.0,4.0,1.0,8.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,1.0,7.0,6
19,20,Atalanta,2.0,6.0,0.0,2.0,4.0,2.0,8.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,2.0,6.0,6
0,1,Sampdoria,16.0,7.0,5.0,1.0,1.0,12.0,6.0,10.0,4.0,3.0,1.0,0.0,9.0,3.0,6.0,3.0,2.0,0.0,1.0,3.0,3.0,7
1,2,Inter,16.0,7.0,5.0,1.0,1.0,14.0,5.0,10.0,4.0,3.0,1.0,0.0,8.0,3.0,6.0,3.0,2.0,0.0,1.0,6.0,2.0,7
2,3,Fiorentina,14.0,7.0,4.0,2.0,1.0,7.0,4.0,10.0,4.0,3.0,1.0,0.0,4.0,0.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,7
3,4,Juventus,14.0,7.0,4.0,2.0,1.0,11.0,6.0,7.0,3.0,2.0,1.0,0.0,4.0,1.0,7.0,4.0,2.0,1.0,1.0,7.0,5.0,7
4,5,Genoa,13.0,7.0,4.0,1.0,2.0,14.0,11.0,7.0,3.0,2.0,1.0,0.0,9.0,5.0,6.0,4.0,2.0,0.0,2.0,5.0,6.0,7
5,6,Udinese,11.0,7.0,3.0,2.0,2.0,11.0,9.0,10.0,4.0,3.0,1.0,0.0,9.0,4.0,1.0,3.0,0.0,1.0,2.0,2.0,5.0,7
6,7,Roma,11.0,7.0,3.0,2.0,2.0,14.0,13.0,6.0,3.0,2.0,0.0,1.0,6.0,5.0,5.0,4.0,1.0,2.0,1.0,8.0,8.0,7
7,8,Parma,11.0,7.0,3.0,2.0,2.0,8.0,9.0,6.0,3.0,2.0,0.0,1.0,3.0,3.0,5.0,4.0,1.0,2.0,1.0,5.0,6.0,7
8,9,Chievo Verona,11.0,7.0,3.0,2.0,2.0,9.0,6.0,4.0,3.0,1.0,1.0,1.0,5.0,4.0,7.0,4.0,2.0,1.0,1.0,4.0,2.0,7
9,10,Milan,9.0,7.0,2.0,3.0,2.0,4.0,7.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,1.0,2.0,1.0,3.0,3.0,7
10,11,Palermo,9.0,7.0,2.0,3.0,2.0,9.0,8.0,8.0,4.0,2.0,2.0,0.0,8.0,5.0,1.0,3.0,0.0,1.0,2.0,1.0,3.0,7
11,12,Lazio,9.0,7.0,2.0,3.0,2.0,6.0,7.0,4.0,4.0,1.0,1.0,2.0,3.0,5.0,5.0,3.0,1.0,2.0,0.0,3.0,2.0,7
12,13,Bari,8.0,7.0,1.0,5.0,1.0,6.0,4.0,5.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,0.0,3.0,0.0,2.0,2.0,7
13,14,Napoli,7.0,7.0,2.0,1.0,4.0,9.0,13.0,7.0,3.0,2.0,1.0,0.0,5.0,2.0,0.0,4.0,0.0,0.0,4.0,4.0,11.0,7
14,15,Cagliari,7.0,7.0,2.0,1.0,4.0,6.0,8.0,0.0,3.0,0.0,0.0,3.0,3.0,7.0,7.0,4.0,2.0,1.0,1.0,3.0,1.0,7
15,16,Bologna,6.0,7.0,1.0,3.0,3.0,5.0,8.0,4.0,4.0,1.0,1.0,2.0,4.0,6.0,2.0,3.0,0.0,2.0,1.0,1.0,2.0,7
16,17,Siena,5.0,7.0,1.0,2.0,4.0,7.0,11.0,2.0,4.0,0.0,2.0,2.0,2.0,4.0,3.0,3.0,1.0,0.0,2.0,5.0,7.0,7
17,18,Catania,4.0,7.0,0.0,4.0,3.0,6.0,10.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,2.0,4.0,0.0,2.0,2.0,3.0,6.0,7
18,19,Livorno,3.0,7.0,0.0,3.0,4.0,1.0,8.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,3.0,1.0,7.0,7
19,20,Atalanta,3.0,7.0,0.0,3.0,4.0,3.0,9.0,2.0,4.0,0.0,2.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,6.0,7
0,1,Inter,19.0,8.0,6.0,1.0,1.0,19.0,5.0,10.0,4.0,3.0,1.0,0.0,8.0,3.0,9.0,4.0,3.0,0.0,1.0,11.0,2.0,8
1,2,Sampdoria,17.0,8.0,5.0,2.0,1.0,13.0,7.0,10.0,4.0,3.0,1.0,0.0,9.0,3.0,7.0,4.0,2.0,1.0,1.0,4.0,4.0,8
