,RANKING,TEAM,POINTS,GAMES,WINS,DRAWS,LOSSES,GOALS_FOR,GOALS_AGAINST,POINTS_HOME,GAMES_HOME,WINS_HOME,DRAWS_HOME,LOSSES_HOME,GOALS_FOR_HOME,GOALS_AGAINST_HOME,POINTS_AWAY,GAMES_AWAY,WINS_AWAY,DRAWS_AWAY,LOSSES_AWAY,GOALS_FOR_AWAY,GOALS_AGAINST_AWAY,DAY
10,11,Udinese,4.0,3.0,1.0,1.0,1.0,2.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,3
11,12,Lazio,3.0,3.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3
12,13,Torino,3.0,3.0,0.0,3.0,0.0,5.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,3
13,14,Genoa,2.0,3.0,0.0,2.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3
14,15,Parma,2.0,3.0,0.0,2.0,1.0,3.0,5.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,3
15,16,Reggina,2.0,3.0,0.0,2.0,1.0,3.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,3
16,17,Catania,2.0,3.0,0.0,2.0,1.0,2.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,3
17,18,Livorno,1.0,3.0,0.0,1.0,2.0,4.0,10.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,1.0,2.0,0.0,1.0,1.0,2.0,6.0,3
18,19,Empoli,1.0,3.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,3
19,20,Siena,1.0,3.0,0.0,1.0,2.0,2.0,6.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3
0,1,Roma,10.0,4.0,3.0,1.0,0.0,9.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0,2.0,6.0,2.0,2.0,0.0,0.0,4.0,0.0,4
1,2,Atalanta,8.0,4.0,2.0,2.0,0.0,7.0,4.0,6.0,2.0,2.0,0.0,0.0,4.0,1.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,4
2,3,Fiorentina,8.0,4.0,2.0,2.0,0.0,7.0,4.0,4.0,2.0,1.0,1.0,0.0,5.0,3.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,4
3,4,Inter,8.0,4.0,2.0,2.0,0.0,7.0,3.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,4.0,2.0,1.0,1.0,0.0,4.0,2.0,4
4,5,Juventus,7.0,4.0,2.0,1.0,1.0,10.0,6.0,3.0,2.0,1.0,0.0,1.0,5.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0,4.0,4
5,6,Palermo,7.0,4.0,2.0,1.0,1.0,6.0,5.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,6.0,2.0,2.0,0.0,0.0,5.0,2.0,4
6,7,Napoli,7.0,4.0,2.0,1.0,1.0,7.0,2.0,3.0,2.0,1.0,0.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0,0.0,4
7,8,Udinese,7.0,4.0,2.0,1.0,1.0,4.0,6.0,3.0,2.0,1.0,0.0,1.0,2.0,5.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,4
8,9,Milan,6.0,4.0,1.0,3.0,0.0,6.0,3.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,2.0,1.0,1.0,0.0,4.0,1.0,4
9,10,Sampdoria,5.0,4.0,1.0,2.0,1.0,2.0,3.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,2.0,3.0,4
10,11,Cagliari,4.0,4.0,1.0,1.0,2.0,5.0,5.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,4.0,2.0,1.0,1.0,0.0,3.0,1.0,4
11,12,Torino,4.0,4.0,0.0,4.0,0.0,6.0,6.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,4
12,13,Lazio,3.0,4.0,0.0,3.0,1.0,3.0,4.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,4
13,14,Genoa,3.0,4.0,0.0,3.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,4
14,15,Parma,3.0,4.0,0.0,3.0,1.0,4.0,6.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,4
15,16,Livorno,2.0,4.0,0.0,2.0,2.0,6.0,12.0,1.0,2.0,0.0,1.0,1.0,4.0,6.0,1.0,2.0,0.0,1.0,1.0,2.0,6.0,4
16,17,Empoli,2.0,4.0,0.0,2.0,2.0,1.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,4
17,18,Reggina,2.0,4.0,0.0,2.0,2.0,3.0,7.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,4
18,19,Catania,2.0,4.0,0.0,2.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,4
19,20,Siena,2.0,4.0,0.0,2.0,2.0,3.0,7.0,1.0,2.0,0.0,1.0,1.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,4
0,1,Roma,11.0,5.0,3.0,2.0,0.0,11.0,4.0,4.0,2.0,1.0,1.0,0.0,5.0,2.0,7.0,3.0,2.0,1.0,0.0,6.0,2.0,5
1,2,Inter,11.0,5.0,3.0,2.0,0.0,10.0,3.0,7.0,3.0,2.0,1.0,0.0,6.0,1.0,4.0,2.0,1.0,1.0,0.0,4.0,2.0,5
2,3,Juventus,10.0,5.0,3.0,1.0,1.0,14.0,6.0,6.0,3.0,2.0,0.0,1.0,9.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0,4.0,5
3,4,Palermo,10.0,5.0,3.0,1.0,1.0,8.0,6.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,6.0,2.0,2.0,0.0,0.0,5.0,2.0,5
4,5,Napoli,10.0,5.0,3.0,1.0,1.0,8.0,2.0,6.0,3.0,2.0,0.0,1.0,3.0,2.0,4.0,2.0,1.0,1.0,0.0,5.0,0.0,5
5,6,Atalanta,9.0,5.0,2.0,3.0,0.0,8.0,5.0,6.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,3.0,0.0,3.0,0.0,4.0,4.0,5
6,7,Fiorentina,9.0,5.0,2.0,3.0,0.0,9.0,6.0,5.0,3.0,1.0,2.0,0.0,7.0,5.0,4.0,2.0,1.0,1.0,0.0,2.0,1.0,5
7,8,Udinese,7.0,5.0,2.0,1.0,2.0,6.0,9.0,3.0,2.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,5
8,9,Lazio,6.0,5.0,1.0,3.0,1.0,6.0,5.0,5.0,3.0,1.0,2.0,0.0,5.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,2.0,5
9,10,Genoa,6.0,5.0,1.0,3.0,1.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,4.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,5
10,11,Parma,6.0,5.0,1.0,3.0,1.0,6.0,6.0,5.0,3.0,1.0,2.0,0.0,5.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,5
11,12,Milan,6.0,5.0,1.0,3.0,1.0,7.0,5.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,5.0,3.0,5
12,13,Catania,5.0,5.0,1.0,2.0,2.0,3.0,5.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,4.0,5
13,14,Sampdoria,5.0,5.0,1.0,2.0,2.0,2.0,6.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,6.0,5
14,15,Cagliari,4.0,5.0,1.0,1.0,3.0,6.0,8.0,0.0,2.0,0.0,0.0,2.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,5
15,16,Torino,4.0,5.0,0.0,4.0,1.0,6.0,8.0,2.0,2.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,0.0,2.0,1.0,3.0,5.0,5
16,17,Siena,3.0,5.0,0.0,3.0,2.0,4.0,8.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,4.0,5
17,18,Livorno,2.0,5.0,0.0,2.0,3.0,6.0,13.0,1.0,2.0,0.0,1.0,1.0,4.0,6.0,1.0,3.0,0.0,1.0,2.0,2.0,7.0,5
18,19,Empoli,2.0,5.0,0.0,2.0,3.0,1.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,5
19,20,Reggina,2.0,5.0,0.0,2.0,3.0,3.0,11.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,8.0,5
0,1,Inter,14.0,6.0,4.0,2.0,0.0,14.0,4.0,7.0,3.0,2.0,1.0,0.0,6.0,1.0,7.0,3.0,2.0,1.0,0.0,8.0,3.0,6
1,2,Juventus,13.0,6.0,4.0,1.0,1.0,15.0,6.0,6.0,3.0,2.0,0.0,1.0,9.0,2.0,7.0,3.0,2.0,1.0,0.0,6.0,4.0,6
2,3,Fiorentina,12.0,6.0,3.0,3.0,0.0,12.0,6.0,5.0,3.0,1.0,2.0,0.0,7.0,5.0,7.0,3.0,2.0,1.0,0.0,5.0,1.0,6
3,4,Roma,11.0,6.0,3.0,2.0,1.0,12.0,8.0,4.0,3.0,1.0,1.0,1.0,6.0,6.0,7.0,3.0,2.0,1.0,0.0,6.0,2.0,6
4,5,Udinese,10.0,6.0,3.0,1.0,2.0,8.0,10.0,6.0,3.0,2.0,0.0,1.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,6
5,6,Palermo,10.0,6.0,3.0,1.0,2.0,9.0,9.0,4.0,3.0,1.0,1.0,1.0,3.0,4.0,6.0,3.0,2.0,0.0,1.0,6.0,5.0,6
6,7,Napoli,10.0,6.0,3.0,1.0,2.0,9.0,4.0,6.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,2.0,1.0,1.0,0.0,5.0,0.0,6
7,8,Atalanta,9.0,6.0,2.0,3.0,1.0,8.0,8.0,6.0,2.0,2.0,0.0,0.0,4.0,1.0,3.0,4.0,0.0,3.0,1.0,4.0,7.0,6
8,9,Genoa,9.0,6.0,2.0,3.0,1.0,6.0,7.0,4.0,3.0,1.0,1.0,1.0,4.0,6.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,6
9,10,Sampdoria,8.0,6.0,2.0,2.0,2.0,5.0,6.0,5.0,3.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,6.0,6
10,11,Lazio,7.0,6.0,1.0,4.0,1.0,7.0,6.0,5.0,3.0,1.0,2.0,0.0,5.0,3.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,6
11,12,Cagliari,7.0,6.0,2.0,1.0,3.0,7.0,8.0,3.0,3.0,1.0,0.0,2.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,4.0,4.0,6
12,13,Milan,7.0,6.0,1.0,4.0,1.0,8.0,6.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,3.0,6
13,14,Parma,6.0,6.0,1.0,3.0,2.0,7.0,8.0,5.0,3.0,1.0,2.0,0.0,5.0,3.0,1.0,3.0,0.0,1.0,2.0,2.0,5.0,6
14,15,Catania,6.0,6.0,1.0,3.0,2.0,4.0,6.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,5.0,6
15,16,Empoli,5.0,6.0,1.0,2.0,3.0,4.0,7.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,4.0,6
16,17,Torino,4.0,6.0,0.0,4.0,2.0,6.0,9.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,2.0,3.0,0.0,2.0,1.0,3.0,5.0,6
17,18,Reggina,3.0,6.0,0.0,3.0,3.0,4.0,12.0,2.0,3.0,0.0,2.0,1.0,2.0,4.0,1.0,3.0,0.0,1.0,2.0,2.0,8.0,6
18,19,Siena,3.0,6.0,0.0,3.0,3.0,4.0,9.0,2.0,3.0,0.0,2.0,1.0,3.0,4.0,1.0,3.0,0.0,1.0,2.0,1.0,5.0,6
19,20,Livorno,2.0,6.0,0.0,2.0,4.0,6.0,16.0,1.0,3.0,0.0,1.0,2.0,4.0,9.0,1.0,3.0,0.0,1.0,2.0,2.0,7.0,6
0,1,Inter,17.0,7.0,5.0,2.0,0.0,16.0,5.0,10.0,4.0,3.0,1.0,0.0,8.0,2.0,7.0,3.0,2.0,1.0,0.0,8.0,3.0,7
1,2,Roma,14.0,7.0,4.0,2.0,1.0,15.0,8.0,4.0,3.0,1.0,1.0,1.0,6.0,6.0,10.0,4.0,3.0,1.0,0.0,9.0,2.0,7
2,3,Juventus,14.0,7.0,4.0,2.0,1.0,16.0,7.0,6.0,3.0,2.0,0.0,1.0,9.0,2.0,8.0,4.0,2.0,2.0,0.0,7.0,5.0,7
3,4,Fiorentina,13.0,7.0,3.0,4.0,0.0,13.0,7.0,6.0,4.0,1.0,3.0,0.0,8.0,6.0,7.0,3.0,2.0,1.0,0.0,5.0,1.0,7
4,5,Genoa,12.0,7.0,3.0,3.0,1.0,8.0,7.0,7.0,4.0,2.0,1.0,1.0,6.0,6.0,5.0,3.0,1.0,2.0,0.0,2.0,1.0,7
5,6,Udinese,11.0,7.0,3.0,2.0,2.0,8.0,10.0,6.0,3.0,2.0,0.0,1.0,4.0,6.0,5.0,4.0,1.0,2.0,1.0,4.0,4.0,7
6,7,Palermo,11.0,7.0,3.0,2.0,2.0,10.0,10.0,5.0,4.0,1.0,2.0,1.0,4.0,5.0,6.0,3.0,2.0,0.0,1.0,6.0,5.0,7
7,8,Napoli,10.0,7.0,3.0,1.0,3.0,10.0,6.0,6.0,4.0,2.0,0.0,2.0,4.0,4.0,4.0,3.0,1.0,1.0,1.0,6.0,2.0,7
8,9,Atalanta,10.0,7.0,2.0,4.0,1.0,8.0,8.0,7.0,3.0,2.0,1.0,0.0,4.0,1.0,3.0,4.0,0.0,3.0,1.0,4.0,7.0,7
9,10,Milan,10.0,7.0,2.0,4.0,1.0,13.0,7.0,3.0,3.0,0.0,3.0,0.0,3.0,3.0,7.0,4.0,2.0,1.0,1.0,10.0,4.0,7
10,11,Catania,9.0,7.0,2.0,3.0,2.0,5.0,6.0,7.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,3.0,0.0,2.0,1.0,3.0,5.0,7
11,12,Sampdoria,8.0,7.0,2.0,2.0,3.0,5.0,7.0,5.0,3.0,1.0,2.0,0.0,3.0,0.0,3.0,4.0,1.0,0.0,3.0,2.0,7.0,7
12,13,Cagliari,7.0,7.0,2.0,1.0,4.0,7.0,10.0,3.0,3.0,1.0,0.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,2.0,4.0,6.0,7
13,14,Lazio,7.0,7.0,1.0,4.0,2.0,8.0,11.0,5.0,4.0,1.0,2.0,1.0,6.0,8.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,7
14,15,Torino,7.0,7.0,1.0,4.0,2.0,7.0,9.0,5.0,4.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,0.0,2.0,1.0,3.0,5.0,7
15,16,Parma,6.0,7.0,1.0,3.0,3.0,7.0,11.0,5.0,4.0,1.0,2.0,1.0,5.0,6.0,1.0,3.0,0.0,1.0,2.0,2.0,5.0,7
16,17,Siena,6.0,7.0,1.0,3.0,3.0,7.0,9.0,5.0,4.0,1.0,2.0,1.0,6.0,4.0,1.0,3.0,0.0,1.0,2.0,1.0,5.0,7
17,18,Empoli,5.0,7.0,1.0,2.0,4.0,4.0,10.0,4.0,3.0,1.0,1.0,1.0,3.0,3.0,1.0,4.0,0.0,1.0,3.0,1.0,7.0,7
18,19,Reggina,4.0,7.0,0.0,4.0,3.0,5.0,13.0,2.0,3.0,0.0,2.0,1.0,2.0,4.0,2.0,4.0,0.0,2.0,2.0,3.0,9.0,7
19,20,Livorno,2.0,7.0,0.0,2.0,5.0,6.0,17.0,1.0,3.0,0.0,1.0,2.0,4.0,9.0,1.0,4.0,0.0,1.0,3.0,2.0,8.0,7
0,1,Inter,20.0,8.0,6.0,2.0,0.0,17.0,5.0,10.0,4.0,3.0,1.0,0.0,8.0,2.0,10.0,4.0,3.0,1.0,0.0,9.0,3.0,8
1,2,Juventus,17.0,8.0,5.0,2.0,1.0,17.0,7.0,9.0,4.0,3.0,0.0,1.0,10.0,2.0,8.0,4.0,2.0,2.0,0.0,7.0,5.0,8
