,DAY,DATE,HOME_TEAM,AWAY_TEAM,HOME_GOALS,AWAY_GOALS
54,6,2014-10-05,Lazio,Sassuolo,3,2
55,6,2014-10-05,Parma,Genoa,1,2
56,6,2014-10-05,Udinese,Cesena,1,1
57,6,2014-10-05,Juventus,Roma,3,2
58,6,2014-10-05,Fiorentina,Inter,3,0
59,6,2014-10-05,Napoli,Torino,2,1
60,7,2014-10-19,Inter,Napoli,2,2
61,7,2014-10-19,Sassuolo,Juventus,1,1
62,7,2014-10-19,Genoa,Empoli,1,1
63,7,2014-10-19,Torino,Udinese,1,0
64,7,2014-10-19,Palermo,Cesena,2,1
65,7,2014-10-19,Hellas Verona,Milan,1,3
66,7,2014-10-19,Roma,Chievo Verona,3,0
67,7,2014-10-19,Atalanta,Parma,1,0
68,7,2014-10-19,Fiorentina,Lazio,0,2
69,7,2014-10-19,Cagliari,Sampdoria,2,2
70,8,2014-10-26,Milan,Fiorentina,1,1
71,8,2014-10-26,Napoli,Hellas Verona,6,2
72,8,2014-10-26,Parma,Sassuolo,1,3
73,8,2014-10-26,Lazio,Torino,2,1
74,8,2014-10-26,Sampdoria,Roma,0,0
75,8,2014-10-26,Cesena,Inter,0,1
76,8,2014-10-26,Chievo Verona,Genoa,1,2
77,8,2014-10-26,Empoli,Cagliari,0,4
78,8,2014-10-26,Juventus,Palermo,2,0
79,8,2014-10-26,Udinese,Atalanta,2,0
80,9,2014-10-29,Torino,Parma,1,0
81,9,2014-10-29,Sassuolo,Empoli,3,1
82,9,2014-10-29,Atalanta,Napoli,1,1
83,9,2014-10-29,Cagliari,Milan,1,1
84,9,2014-10-29,Fiorentina,Udinese,3,0
85,9,2014-10-29,Genoa,Juventus,1,0
86,9,2014-10-29,Inter,Sampdoria,1,0
87,9,2014-10-29,Palermo,Chievo Verona,1,0
88,9,2014-10-29,Roma,Cesena,2,0
89,9,2014-10-29,Hellas Verona,Lazio,1,1
90,10,2014-11-02,Lazio,Cagliari,4,2
91,10,2014-11-02,Udinese,Genoa,2,4
92,10,2014-11-02,Torino,Atalanta,0,0
93,10,2014-11-02,Sampdoria,Fiorentina,3,1
94,10,2014-11-02,Empoli,Juventus,0,2
95,10,2014-11-02,Parma,Inter,2,0
96,10,2014-11-02,Napoli,Roma,2,0
97,10,2014-11-02,Milan,Palermo,0,2
98,10,2014-11-02,Chievo Verona,Sassuolo,0,0
99,10,2014-11-02,Cesena,Hellas Verona,1,1
100,11,2014-11-09,Inter,Hellas Verona,2,2
101,11,2014-11-09,Roma,Torino,3,0
102,11,2014-11-09,Palermo,Udinese,1,1
103,11,2014-11-09,Empoli,Lazio,2,1
104,11,2014-11-09,Sassuolo,Atalanta,0,0
105,11,2014-11-09,Chievo Verona,Cesena,2,1
106,11,2014-11-09,Sampdoria,Milan,2,2
107,11,2014-11-09,Fiorentina,Napoli,0,1
108,11,2014-11-09,Cagliari,Genoa,1,1
109,11,2014-11-09,Juventus,Parma,7,0
110,12,2014-11-23,Genoa,Palermo,1,1
111,12,2014-11-23,Lazio,Juventus,0,3
112,12,2014-11-23,Milan,Inter,1,1
113,12,2014-11-23,Udinese,Chievo Verona,1,1
114,12,2014-11-23,Cesena,Sampdoria,1,1
115,12,2014-11-23,Torino,Sassuolo,0,1
116,12,2014-11-23,Parma,Empoli,0,2
117,12,2014-11-23,Napoli,Cagliari,3,3
118,12,2014-11-23,Hellas Verona,Fiorentina,1,2
119,12,2014-11-23,Atalanta,Roma,1,2
120,13,2014-11-30,Cagliari,Fiorentina,0,4
121,13,2014-11-30,Empoli,Atalanta,0,0
122,13,2014-11-30,Milan,Udinese,2,0
123,13,2014-11-30,Chievo Verona,Lazio,0,0
124,13,2014-11-30,Palermo,Parma,2,1
125,13,2014-11-30,Juventus,Torino,2,1
126,13,2014-11-30,Cesena,Genoa,0,3
127,13,2014-11-30,Sampdoria,Napoli,1,1
128,13,2014-11-30,Roma,Inter,4,2
129,13,2014-11-30,Sassuolo,Hellas Verona,2,1
130,14,2014-12-07,Napoli,Empoli,2,2
131,14,2014-12-07,Inter,Udinese,1,2
132,14,2014-12-07,Atalanta,Cesena,3,2
133,14,2014-12-07,Cagliari,Chievo Verona,0,2
134,14,2014-12-07,Fiorentina,Juventus,0,0
135,14,2014-12-07,Parma,Lazio,1,2
136,14,2014-12-07,Torino,Palermo,2,2
137,14,2014-12-07,Genoa,Milan,1,0
138,14,2014-12-07,Hellas Verona,Sampdoria,1,3
139,14,2014-12-07,Roma,Sassuolo,2,2
140,15,2014-12-14,Chievo Verona,Inter,0,2
141,15,2014-12-14,Empoli,Torino,0,0
142,15,2014-12-14,Lazio,Atalanta,3,0
143,15,2014-12-14,Udinese,Hellas Verona,1,2
144,15,2014-12-14,Juventus,Sampdoria,1,1
145,15,2014-12-14,Milan,Napoli,2,0
146,15,2014-12-14,Genoa,Roma,0,1
147,15,2014-12-14,Parma,Cagliari,0,0
148,15,2014-12-14,Cesena,Fiorentina,1,4
149,15,2014-12-14,Palermo,Sassuolo,2,1
150,16,2014-12-21,Atalanta,Palermo,3,3
151,16,2014-12-21,Napoli,Parma,2,0
152,16,2014-12-21,Roma,Milan,0,0
153,16,2014-12-21,Cagliari,Juventus,1,3
154,16,2014-12-21,Hellas Verona,Chievo Verona,0,1
155,16,2014-12-21,Sassuolo,Cesena,1,1
156,16,2014-12-21,Fiorentina,Empoli,1,1
157,16,2014-12-21,Sampdoria,Udinese,2,2
158,16,2014-12-21,Torino,Genoa,2,1
159,16,2014-12-21,Inter,Lazio,2,2
160,17,2015-01-06,Udinese,Roma,0,1
161,17,2015-01-06,Lazio,Sampdoria,3,0
162,17,2015-01-06,Cesena,Napoli,1,4
163,17,2015-01-06,Juventus,Inter,1,1
164,17,2015-01-06,Milan,Sassuolo,1,2
165,17,2015-01-06,Genoa,Atalanta,2,2
166,17,2015-01-06,Empoli,Hellas Verona,0,0
167,17,2015-01-06,Chievo Verona,Torino,0,0
168,17,2015-01-06,Parma,Fiorentina,1,0
169,17,2015-01-06,Palermo,Cagliari,5,0
170,18,2015-01-11,Hellas Verona,Parma,3,1
171,18,2015-01-11,Napoli,Juventus,1,3
172,18,2015-01-11,Sampdoria,Empoli,1,0
173,18,2015-01-11,Roma,Lazio,2,2
174,18,2015-01-11,Inter,Genoa,3,1
175,18,2015-01-11,Cagliari,Cesena,2,1
176,18,2015-01-11,Atalanta,Chievo Verona,1,1
177,18,2015-01-11,Torino,Milan,1,1
178,18,2015-01-11,Sassuolo,Udinese,1,1
179,18,2015-01-11,Fiorentina,Palermo,4,3
180,19,2015-01-18,Juventus,Hellas Verona,4,0
181,19,2015-01-18,Palermo,Roma,1,1
182,19,2015-01-18,Lazio,Napoli,0,1
183,19,2015-01-18,Cesena,Torino,2,3
184,19,2015-01-18,Chievo Verona,Fiorentina,1,2
185,19,2015-01-18,Genoa,Sassuolo,3,3
186,19,2015-01-18,Empoli,Inter,0,0
187,19,2015-01-18,Milan,Atalanta,0,1
188,19,2015-01-18,Parma,Sampdoria,0,2
189,19,2015-01-18,Udinese,Cagliari,2,2
190,20,2015-01-25,Juventus,Chievo Verona,2,0
191,20,2015-01-25,Inter,Torino,0,1
192,20,2015-01-25,Fiorentina,Roma,1,1
193,20,2015-01-25,Sampdoria,Palermo,1,1
194,20,2015-01-25,Hellas Verona,Atalanta,1,0
195,20,2015-01-25,Lazio,Milan,3,1
196,20,2015-01-25,Cagliari,Sassuolo,2,1
197,20,2015-01-25,Parma,Cesena,1,2
198,20,2015-01-25,Empoli,Udinese,1,2
199,20,2015-01-25,Napoli,Genoa,2,1
200,21,2015-02-01,Milan,Parma,3,1
201,21,2015-02-01,Chievo Verona,Napoli,1,2
202,21,2015-02-01,Sassuolo,Inter,3,1
203,21,2015-02-01,Genoa,Fiorentina,1,1
204,21,2015-02-01,Roma,Empoli,1,1
205,21,2015-02-01,Atalanta,Cagliari,2,1
206,21,2015-02-01,Cesena,Lazio,2,1
207,21,2015-02-01,Palermo,Hellas Verona,2,1
208,21,2015-02-01,Udinese,Juventus,0,0
209,21,2015-02-01,Torino,Sampdoria,5,1
210,22,2015-02-08,Empoli,Cesena,2,0
211,22,2015-02-08,Juventus,Milan,3,1
212,22,2015-02-08,Hellas Verona,Torino,1,3
213,22,2015-02-08,Parma,Chievo Verona,0,1
214,22,2015-02-08,Inter,Palermo,3,0
215,22,2015-02-08,Lazio,Genoa,0,1
216,22,2015-02-08,Napoli,Udinese,3,1
217,22,2015-02-08,Fiorentina,Atalanta,3,2
218,22,2015-02-08,Sampdoria,Sassuolo,1,1
219,22,2015-02-08,Cagliari,Roma,1,2
220,23,2015-02-15,Sassuolo,Fiorentina,1,3
221,23,2015-02-15,Genoa,Hellas Verona,5,2
222,23,2015-02-15,Atalanta,Inter,1,4
223,23,2015-02-15,Torino,Cagliari,1,1
224,23,2015-02-15,Milan,Empoli,1,1
225,23,2015-02-15,Chievo Verona,Sampdoria,2,1
226,23,2015-02-15,Palermo,Napoli,3,1
227,23,2015-02-15,Roma,Parma,0,0
228,23,2015-02-15,Udinese,Lazio,0,1
229,23,2015-02-15,Cesena,Juventus,2,2
230,24,2015-02-22,Lazio,Palermo,2,1
231,24,2015-02-22,Parma,Udinese,1,0
232,24,2015-02-22,Sampdoria,Genoa,1,1
233,24,2015-02-22,Fiorentina,Torino,1,1
234,24,2015-02-22,Cagliari,Inter,1,2
235,24,2015-02-22,Hellas Verona,Roma,1,1
236,24,2015-02-22,Empoli,Chievo Verona,3,0
237,24,2015-02-22,Milan,Cesena,2,0
238,24,2015-02-22,Napoli,Sassuolo,2,0
239,24,2015-02-22,Juventus,Atalanta,2,1
240,25,2015-03-01,Roma,Juventus,1,1
241,25,2015-03-01,Genoa,Parma,2,0
242,25,2015-03-01,Cagliari,Hellas Verona,1,2
243,25,2015-03-01,Cesena,Udinese,1,0
244,25,2015-03-01,Chievo Verona,Milan,0,0
245,25,2015-03-01,Palermo,Empoli,0,0
246,25,2015-03-01,Atalanta,Sampdoria,1,2
247,25,2015-03-01,Sassuolo,Lazio,0,3
248,25,2015-03-01,Torino,Napoli,1,0
249,25,2015-03-01,Inter,Fiorentina,0,1
250,26,2015-03-08,Empoli,Genoa,1,1
251,26,2015-03-08,Parma,Atalanta,0,0
252,26,2015-03-08,Napoli,Inter,2,2
253,26,2015-03-08,Cesena,Palermo,0,0
254,26,2015-03-08,Chievo Verona,Roma,0,0
255,26,2015-03-08,Juventus,Sassuolo,1,0
256,26,2015-03-08,Milan,Hellas Verona,2,2
257,26,2015-03-08,Lazio,Fiorentina,4,0
258,26,2015-03-08,Udinese,Torino,3,2
259,26,2015-03-08,Sampdoria,Cagliari,2,0
260,27,2015-03-15,Palermo,Juventus,0,1
261,27,2015-03-15,Hellas Verona,Napoli,2,0
262,27,2015-03-15,Genoa,Chievo Verona,0,2
263,27,2015-03-15,Torino,Lazio,0,2
264,27,2015-03-15,Sassuolo,Parma,4,1
265,27,2015-03-15,Inter,Cesena,1,1
266,27,2015-03-15,Roma,Sampdoria,0,2
267,27,2015-03-15,Atalanta,Udinese,0,0
268,27,2015-03-15,Cagliari,Empoli,1,1
269,27,2015-03-15,Fiorentina,Milan,2,1
270,28,2015-03-22,Lazio,Hellas Verona,2,0
271,28,2015-03-22,Milan,Cagliari,3,1
272,28,2015-03-22,Udinese,Fiorentina,2,2
273,28,2015-03-22,Juventus,Genoa,1,0
274,28,2015-03-22,Sampdoria,Inter,1,0
275,28,2015-03-22,Chievo Verona,Palermo,1,0
276,28,2015-03-22,Cesena,Roma,0,1
277,28,2015-03-22,Parma,Torino,0,2
278,28,2015-03-22,Empoli,Sassuolo,3,1
279,28,2015-03-22,Napoli,Atalanta,1,1
280,29,2015-04-04,Fiorentina,Sampdoria,2,0
281,29,2015-04-04,Sassuolo,Chievo Verona,1,0
282,29,2015-04-04,Palermo,Milan,1,2
283,29,2015-04-04,Cagliari,Lazio,1,3
284,29,2015-04-04,Genoa,Udinese,1,1
285,29,2015-04-04,Atalanta,Torino,1,2
286,29,2015-04-04,Inter,Parma,1,1
287,29,2015-04-04,Hellas Verona,Cesena,3,3
288,29,2015-04-04,Juventus,Empoli,2,0
289,29,2015-04-04,Roma,Napoli,1,0
290,30,2015-04-12,Napoli,Fiorentina,3,0
291,30,2015-04-12,Torino,Roma,1,1
292,30,2015-04-12,Atalanta,Sassuolo,2,1
293,30,2015-04-12,Hellas Verona,Inter,0,3
294,30,2015-04-12,Udinese,Palermo,1,3
295,30,2015-04-12,Parma,Juventus,1,0
296,30,2015-04-12,Milan,Sampdoria,1,1
297,30,2015-04-12,Genoa,Cagliari,2,0
298,30,2015-04-12,Cesena,Chievo Verona,0,1
299,30,2015-04-12,Lazio,Empoli,4,0
300,31,2015-04-19,Inter,Milan,0,0
301,31,2015-04-19,Juventus,Lazio,2,0
302,31,2015-04-19,Chievo Verona,Udinese,1,1
303,31,2015-04-19,Sassuolo,Torino,1,1
304,31,2015-04-19,Empoli,Parma,2,2
305,31,2015-04-19,Sampdoria,Cesena,0,0
306,31,2015-04-19,Palermo,Genoa,2,1
307,31,2015-04-19,Roma,Atalanta,1,1
308,31,2015-04-19,Fiorentina,Hellas Verona,0,1
309,31,2015-04-19,Cagliari,Napoli,0,3
310,32,2015-04-26,Parma,Palermo,1,0
311,32,2015-04-26,Atalanta,Empoli,2,2
312,32,2015-04-26,Genoa,Cesena,3,1
313,32,2015-04-26,Torino,Juventus,2,1
314,32,2015-04-26,Fiorentina,Cagliari,1,3
315,32,2015-04-26,Inter,Roma,2,1
316,32,2015-04-26,Lazio,Chievo Verona,1,1
317,32,2015-04-26,Napoli,Sampdoria,4,2
318,32,2015-04-26,Hellas Verona,Sassuolo,3,2
319,32,2015-04-26,Udinese,Milan,2,1
320,33,2015-04-29,Chievo Verona,Cagliari,1,0
321,33,2015-04-29,Udinese,Inter,1,2
322,33,2015-04-29,Lazio,Parma,4,0
323,33,2015-04-29,Milan,Genoa,1,3
324,33,2015-04-29,Juventus,Fiorentina,3,2
325,33,2015-04-29,Empoli,Napoli,4,2
326,33,2015-04-29,Palermo,Torino,2,2
327,33,2015-04-29,Sassuolo,Roma,0,3
328,33,2015-04-29,Cesena,Atalanta,2,2
329,33,2015-04-29,Sampdoria,Hellas Verona,1,1
330,34,2015-05-03,Sassuolo,Palermo,0,0
331,34,2015-05-03,Roma,Genoa,2,0
332,34,2015-05-03,Torino,Empoli,0,1
333,34,2015-05-03,Napoli,Milan,3,0
334,34,2015-05-03,Fiorentina,Cesena,3,1
335,34,2015-05-03,Hellas Verona,Udinese,0,1
336,34,2015-05-03,Cagliari,Parma,4,0
337,34,2015-05-03,Sampdoria,Juventus,0,1
338,34,2015-05-03,Atalanta,Lazio,1,1
339,34,2015-05-03,Inter,Chievo Verona,0,0
340,35,2015-05-10,Lazio,Inter,1,2
341,35,2015-05-10,Genoa,Torino,5,1
342,35,2015-05-10,Parma,Napoli,2,2
343,35,2015-05-10,Udinese,Sampdoria,1,4
344,35,2015-05-10,Juventus,Cagliari,1,1
345,35,2015-05-10,Empoli,Fiorentina,2,3
346,35,2015-05-10,Palermo,Atalanta,2,3
347,35,2015-05-10,Cesena,Sassuolo,2,3
348,35,2015-05-10,Chievo Verona,Hellas Verona,2,2
349,35,2015-05-10,Milan,Roma,2,1
350,36,2015-05-17,Hellas Verona,Empoli,2,1
351,36,2015-05-17,Atalanta,Genoa,1,4
352,36,2015-05-17,Cagliari,Palermo,0,1
353,36,2015-05-17,Fiorentina,Parma,3,0
354,36,2015-05-17,Inter,Juventus,1,2
355,36,2015-05-17,Roma,Udinese,2,1
356,36,2015-05-17,Napoli,Cesena,3,2
357,36,2015-05-17,Sampdoria,Lazio,0,1
358,36,2015-05-17,Torino,Chievo Verona,2,0
359,36,2015-05-17,Sassuolo,Milan,3,2
360,37,2015-05-24,Lazio,Roma,1,2
361,37,2015-05-24,Chievo Verona,Atalanta,1,1
362,37,2015-05-24,Empoli,Sampdoria,1,1
363,37,2015-05-24,Parma,Hellas Verona,2,2
364,37,2015-05-24,Udinese,Sassuolo,0,1
365,37,2015-05-24,Palermo,Fiorentina,2,3
366,37,2015-05-24,Cesena,Cagliari,0,1
367,37,2015-05-24,Milan,Torino,3,0
368,37,2015-05-24,Juventus,Napoli,3,1
369,37,2015-05-24,Genoa,Inter,3,2
370,38,2015-05-31,Cagliari,Udinese,4,3
371,38,2015-05-31,Sampdoria,Parma,2,2
372,38,2015-05-31,Atalanta,Milan,1,3
373,38,2015-05-31,Inter,Empoli,4,3
374,38,2015-05-31,Fiorentina,Chievo Verona,3,0
375,38,2015-05-31,Torino,Cesena,5,0
376,38,2015-05-31,Napoli,Lazio,2,4
377,38,2015-05-31,Roma,Palermo,1,2
378,38,2015-05-31,Sassuolo,Genoa,3,1
379,38,2015-05-31,Hellas Verona,Juventus,2,2
