,DAY,DATE,HOME_TEAM,AWAY_TEAM,HOME_GOALS,AWAY_GOALS
38,4,2012-09-23,Parma,Fiorentina,1,1
39,4,2012-09-23,Inter,Siena,0,2
40,5,2012-09-26,Roma,Sampdoria,1,1
41,5,2012-09-26,Catania,Atalanta,2,1
42,5,2012-09-26,Chievo Verona,Inter,0,2
43,5,2012-09-26,Genoa,Parma,1,1
44,5,2012-09-26,Milan,Cagliari,2,0
45,5,2012-09-26,Napoli,Lazio,3,0
46,5,2012-09-26,Torino,Udinese,0,0
47,5,2012-09-26,Siena,Bologna,1,0
48,5,2012-09-26,Pescara,Palermo,1,0
49,5,2012-09-26,Fiorentina,Juventus,0,0
50,6,2012-09-30,Cagliari,Pescara,1,2
51,6,2012-09-30,Parma,Milan,1,1
52,6,2012-09-30,Juventus,Roma,4,1
53,6,2012-09-30,Udinese,Genoa,0,0
54,6,2012-09-30,Atalanta,Torino,1,5
55,6,2012-09-30,Bologna,Catania,4,0
56,6,2012-09-30,Lazio,Siena,2,1
57,6,2012-09-30,Palermo,Chievo Verona,4,1
58,6,2012-09-30,Sampdoria,Napoli,0,1
59,6,2012-09-30,Inter,Fiorentina,2,1
60,7,2012-10-07,Milan,Inter,0,1
61,7,2012-10-07,Genoa,Palermo,1,1
62,7,2012-10-07,Napoli,Udinese,2,1
63,7,2012-10-07,Torino,Cagliari,0,1
64,7,2012-10-07,Siena,Juventus,1,2
65,7,2012-10-07,Pescara,Lazio,0,3
66,7,2012-10-07,Chievo Verona,Sampdoria,2,1
67,7,2012-10-07,Catania,Parma,2,0
68,7,2012-10-07,Roma,Atalanta,2,0
69,7,2012-10-07,Fiorentina,Bologna,1,0
70,8,2012-10-21,Genoa,Roma,2,4
71,8,2012-10-21,Udinese,Pescara,1,0
72,8,2012-10-21,Lazio,Milan,3,2
73,8,2012-10-21,Parma,Sampdoria,2,1
74,8,2012-10-21,Cagliari,Bologna,1,0
75,8,2012-10-21,Palermo,Torino,0,0
76,8,2012-10-21,Atalanta,Siena,2,1
77,8,2012-10-21,Juventus,Napoli,2,0
78,8,2012-10-21,Chievo Verona,Fiorentina,1,1
79,8,2012-10-21,Inter,Catania,2,0
80,9,2012-10-28,Napoli,Chievo Verona,1,0
81,9,2012-10-28,Siena,Palermo,0,0
82,9,2012-10-28,Milan,Genoa,1,0
83,9,2012-10-28,Catania,Juventus,0,1
84,9,2012-10-28,Bologna,Inter,1,3
85,9,2012-10-28,Fiorentina,Lazio,2,0
86,9,2012-10-28,Pescara,Atalanta,0,0
87,9,2012-10-28,Sampdoria,Cagliari,0,1
88,9,2012-10-28,Torino,Parma,1,3
89,9,2012-10-28,Roma,Udinese,2,3
90,10,2012-10-31,Genoa,Fiorentina,0,1
91,10,2012-10-31,Lazio,Torino,1,1
92,10,2012-10-31,Juventus,Bologna,2,1
93,10,2012-10-31,Inter,Sampdoria,3,2
94,10,2012-10-31,Atalanta,Napoli,1,0
95,10,2012-10-31,Cagliari,Siena,4,2
96,10,2012-10-31,Palermo,Milan,2,2
97,10,2012-10-31,Parma,Roma,3,2
98,10,2012-10-31,Chievo Verona,Pescara,2,0
99,10,2012-10-31,Udinese,Catania,2,2
100,11,2012-11-04,Sampdoria,Atalanta,1,2
101,11,2012-11-04,Roma,Palermo,4,1
102,11,2012-11-04,Napoli,Torino,1,1
103,11,2012-11-04,Catania,Lazio,4,0
104,11,2012-11-04,Milan,Chievo Verona,5,1
105,11,2012-11-04,Bologna,Udinese,1,1
106,11,2012-11-04,Juventus,Inter,1,3
107,11,2012-11-04,Siena,Genoa,1,0
108,11,2012-11-04,Pescara,Parma,2,0
109,11,2012-11-04,Fiorentina,Cagliari,4,1
110,12,2012-11-11,Atalanta,Inter,3,2
111,12,2012-11-11,Pescara,Juventus,1,6
112,12,2012-11-11,Torino,Bologna,1,0
113,12,2012-11-11,Parma,Siena,0,0
114,12,2012-11-11,Chievo Verona,Udinese,2,2
115,12,2012-11-11,Palermo,Sampdoria,2,0
116,12,2012-11-11,Milan,Fiorentina,1,3
117,12,2012-11-11,Lazio,Roma,3,2
118,12,2012-11-11,Genoa,Napoli,2,4
119,12,2012-11-11,Cagliari,Catania,0,0
120,13,2012-11-18,Bologna,Palermo,3,0
121,13,2012-11-18,Fiorentina,Atalanta,4,1
122,13,2012-11-18,Inter,Cagliari,2,2
123,13,2012-11-18,Napoli,Milan,2,2
124,13,2012-11-18,Siena,Pescara,1,0
125,13,2012-11-18,Udinese,Parma,2,2
126,13,2012-11-18,Catania,Chievo Verona,2,1
127,13,2012-11-18,Roma,Torino,2,0
128,13,2012-11-18,Sampdoria,Genoa,3,1
129,13,2012-11-18,Juventus,Lazio,0,0
130,14,2012-11-25,Pescara,Roma,0,1
131,14,2012-11-25,Cagliari,Napoli,0,1
132,14,2012-11-25,Sampdoria,Bologna,1,0
133,14,2012-11-25,Parma,Inter,1,0
134,14,2012-11-25,Palermo,Catania,3,1
135,14,2012-11-25,Milan,Juventus,1,0
136,14,2012-11-25,Chievo Verona,Siena,0,0
137,14,2012-11-25,Torino,Fiorentina,2,2
138,14,2012-11-25,Lazio,Udinese,3,0
139,14,2012-11-25,Atalanta,Genoa,0,1
140,15,2012-12-02,Fiorentina,Sampdoria,2,2
141,15,2012-12-02,Udinese,Cagliari,4,1
142,15,2012-12-02,Juventus,Torino,3,0
143,15,2012-12-02,Inter,Palermo,1,0
144,15,2012-12-02,Napoli,Pescara,5,1
145,15,2012-12-02,Siena,Roma,1,3
146,15,2012-12-02,Bologna,Atalanta,2,1
147,15,2012-12-02,Genoa,Chievo Verona,2,4
148,15,2012-12-02,Lazio,Parma,2,1
149,15,2012-12-02,Catania,Milan,1,3
150,16,2012-12-09,Siena,Catania,1,3
151,16,2012-12-09,Roma,Fiorentina,4,2
152,16,2012-12-09,Palermo,Juventus,0,1
153,16,2012-12-09,Atalanta,Parma,2,1
154,16,2012-12-09,Pescara,Genoa,2,0
155,16,2012-12-09,Cagliari,Chievo Verona,0,2
156,16,2012-12-09,Torino,Milan,2,4
157,16,2012-12-09,Inter,Napoli,2,1
158,16,2012-12-09,Sampdoria,Udinese,0,2
159,16,2012-12-09,Bologna,Lazio,0,0
160,17,2012-12-16,Lazio,Inter,1,0
161,17,2012-12-16,Udinese,Palermo,1,1
162,17,2012-12-16,Parma,Cagliari,4,1
163,17,2012-12-16,Napoli,Bologna,2,3
164,17,2012-12-16,Genoa,Torino,1,1
165,17,2012-12-16,Chievo Verona,Roma,1,0
166,17,2012-12-16,Catania,Sampdoria,3,1
167,17,2012-12-16,Fiorentina,Siena,4,1
168,17,2012-12-16,Milan,Pescara,4,1
169,17,2012-12-16,Juventus,Atalanta,3,0
170,18,2012-12-22,Siena,Napoli,0,2
171,18,2012-12-22,Roma,Milan,4,2
172,18,2012-12-22,Torino,Chievo Verona,2,0
173,18,2012-12-22,Sampdoria,Lazio,0,1
174,18,2012-12-22,Inter,Genoa,1,1
175,18,2012-12-22,Bologna,Parma,1,2
176,18,2012-12-22,Atalanta,Udinese,1,1
177,18,2012-12-22,Cagliari,Juventus,1,3
178,18,2012-12-22,Pescara,Catania,2,1
179,18,2012-12-22,Palermo,Fiorentina,0,3
180,19,2013-01-06,Napoli,Roma,4,1
181,19,2013-01-06,Lazio,Cagliari,2,1
182,19,2013-01-06,Udinese,Inter,3,0
183,19,2013-01-06,Chievo Verona,Atalanta,1,0
184,19,2013-01-06,Fiorentina,Pescara,0,2
185,19,2013-01-06,Genoa,Bologna,2,0
186,19,2013-01-06,Catania,Torino,0,0
187,19,2013-01-06,Juventus,Sampdoria,1,2
188,19,2013-01-06,Milan,Siena,2,1
189,19,2013-01-06,Parma,Palermo,2,1
190,20,2013-01-13,Udinese,Fiorentina,3,1
191,20,2013-01-13,Torino,Siena,3,2
192,20,2013-01-13,Parma,Juventus,1,1
193,20,2013-01-13,Napoli,Palermo,3,0
194,20,2013-01-13,Sampdoria,Milan,0,0
195,20,2013-01-13,Lazio,Atalanta,2,0
196,20,2013-01-13,Inter,Pescara,2,0
197,20,2013-01-13,Bologna,Chievo Verona,4,0
198,20,2013-01-13,Catania,Roma,1,0
199,20,2013-01-13,Cagliari,Genoa,2,1
200,21,2013-01-20,Chievo Verona,Parma,1,1
201,21,2013-01-20,Fiorentina,Napoli,1,1
202,21,2013-01-20,Roma,Inter,1,1
203,21,2013-01-20,Genoa,Catania,0,2
204,21,2013-01-20,Pescara,Torino,0,2
205,21,2013-01-20,Atalanta,Cagliari,1,1
206,21,2013-01-20,Palermo,Lazio,2,2
207,21,2013-01-20,Siena,Sampdoria,1,0
208,21,2013-01-20,Milan,Bologna,2,1
209,21,2013-01-20,Juventus,Udinese,4,0
210,22,2013-01-27,Cagliari,Palermo,1,1
211,22,2013-01-27,Atalanta,Milan,0,1
212,22,2013-01-27,Inter,Torino,2,2
213,22,2013-01-27,Lazio,Chievo Verona,0,1
214,22,2013-01-27,Bologna,Roma,3,3
215,22,2013-01-27,Catania,Fiorentina,2,1
216,22,2013-01-27,Udinese,Siena,1,0
217,22,2013-01-27,Sampdoria,Pescara,6,0
218,22,2013-01-27,Parma,Napoli,1,2
219,22,2013-01-27,Juventus,Genoa,1,1
220,23,2013-02-03,Torino,Sampdoria,0,0
221,23,2013-02-03,Palermo,Atalanta,1,2
222,23,2013-02-03,Pescara,Bologna,2,3
223,23,2013-02-03,Chievo Verona,Juventus,1,2
224,23,2013-02-03,Fiorentina,Parma,2,0
225,23,2013-02-03,Milan,Udinese,2,1
226,23,2013-02-03,Napoli,Catania,2,0
227,23,2013-02-03,Siena,Inter,3,1
228,23,2013-02-03,Genoa,Lazio,3,2
229,23,2013-02-03,Roma,Cagliari,2,4
230,24,2013-02-10,Bologna,Siena,1,1
231,24,2013-02-10,Udinese,Torino,1,0
232,24,2013-02-10,Sampdoria,Roma,3,1
233,24,2013-02-10,Lazio,Napoli,1,1
234,24,2013-02-10,Cagliari,Milan,1,1
235,24,2013-02-10,Juventus,Fiorentina,2,0
236,24,2013-02-10,Parma,Genoa,0,0
237,24,2013-02-10,Inter,Chievo Verona,3,1
238,24,2013-02-10,Atalanta,Catania,0,0
239,24,2013-02-10,Palermo,Pescara,1,1
240,25,2013-02-17,Chievo Verona,Palermo,1,1
241,25,2013-02-17,Catania,Bologna,1,0
242,25,2013-02-17,Milan,Parma,2,1
243,25,2013-02-17,Siena,Lazio,3,0
244,25,2013-02-17,Roma,Juventus,1,0
245,25,2013-02-17,Genoa,Udinese,1,0
246,25,2013-02-17,Pescara,Cagliari,0,2
247,25,2013-02-17,Torino,Atalanta,2,1
248,25,2013-02-17,Fiorentina,Inter,4,1
249,25,2013-02-17,Napoli,Sampdoria,0,0
250,26,2013-02-24,Udinese,Napoli,0,0
251,26,2013-02-24,Parma,Catania,1,2
252,26,2013-02-24,Inter,Milan,1,1
253,26,2013-02-24,Juventus,Siena,3,0
254,26,2013-02-24,Sampdoria,Chievo Verona,2,0
255,26,2013-02-24,Palermo,Genoa,0,0
256,26,2013-02-24,Lazio,Pescara,2,0
257,26,2013-02-24,Atalanta,Roma,2,3
258,26,2013-02-24,Cagliari,Torino,4,3
259,26,2013-02-24,Bologna,Fiorentina,2,1
260,27,2013-03-03,Fiorentina,Chievo Verona,2,1
261,27,2013-03-03,Pescara,Udinese,0,1
262,27,2013-03-03,Siena,Atalanta,0,2
263,27,2013-03-03,Sampdoria,Parma,1,0
264,27,2013-03-03,Milan,Lazio,3,0
265,27,2013-03-03,Torino,Palermo,0,0
266,27,2013-03-03,Bologna,Cagliari,3,0
267,27,2013-03-03,Catania,Inter,2,3
268,27,2013-03-03,Napoli,Juventus,1,1
269,27,2013-03-03,Roma,Genoa,3,1
270,28,2013-03-10,Udinese,Roma,1,1
271,28,2013-03-10,Juventus,Catania,1,0
272,28,2013-03-10,Inter,Bologna,0,1
273,28,2013-03-10,Lazio,Fiorentina,0,2
274,28,2013-03-10,Atalanta,Pescara,2,1
275,28,2013-03-10,Cagliari,Sampdoria,3,1
276,28,2013-03-10,Parma,Torino,4,1
277,28,2013-03-10,Chievo Verona,Napoli,2,0
278,28,2013-03-10,Palermo,Siena,1,2
279,28,2013-03-10,Genoa,Milan,0,2
280,29,2013-03-17,Sampdoria,Inter,0,2
281,29,2013-03-17,Pescara,Chievo Verona,0,2
282,29,2013-03-17,Roma,Parma,2,0
283,29,2013-03-17,Fiorentina,Genoa,3,2
284,29,2013-03-17,Torino,Lazio,1,0
285,29,2013-03-17,Bologna,Juventus,0,2
286,29,2013-03-17,Siena,Cagliari,0,0
287,29,2013-03-17,Catania,Udinese,3,1
288,29,2013-03-17,Napoli,Atalanta,3,2
289,29,2013-03-17,Milan,Palermo,2,0
290,30,2013-03-30,Genoa,Siena,2,2
291,30,2013-03-30,Palermo,Roma,2,0
292,30,2013-03-30,Chievo Verona,Milan,0,1
293,30,2013-03-30,Atalanta,Sampdoria,0,0
294,30,2013-03-30,Torino,Napoli,3,5
295,30,2013-03-30,Cagliari,Fiorentina,2,1
296,30,2013-03-30,Inter,Juventus,1,2
297,30,2013-03-30,Parma,Pescara,3,0
298,30,2013-03-30,Udinese,Bologna,0,0
299,30,2013-03-30,Lazio,Catania,2,1
300,31,2013-04-07,Bologna,Torino,2,2
301,31,2013-04-07,Juventus,Pescara,2,1
302,31,2013-04-07,Siena,Parma,0,0
303,31,2013-04-07,Sampdoria,Palermo,1,3
304,31,2013-04-07,Fiorentina,Milan,2,2
305,31,2013-04-07,Udinese,Chievo Verona,3,1
306,31,2013-04-07,Inter,Atalanta,3,4
307,31,2013-04-07,Catania,Cagliari,0,0
308,31,2013-04-07,Napoli,Genoa,2,0
309,31,2013-04-07,Roma,Lazio,1,1
310,32,2013-04-14,Pescara,Siena,2,3
311,32,2013-04-14,Atalanta,Fiorentina,0,2
312,32,2013-04-14,Chievo Verona,Catania,0,0
313,32,2013-04-14,Parma,Udinese,0,3
314,32,2013-04-14,Palermo,Bologna,1,1
315,32,2013-04-14,Genoa,Sampdoria,1,1
316,32,2013-04-14,Milan,Napoli,1,1
317,32,2013-04-14,Torino,Roma,1,2
318,32,2013-04-14,Lazio,Juventus,0,2
319,32,2013-04-14,Cagliari,Inter,2,0
320,33,2013-04-21,Inter,Parma,1,0
321,33,2013-04-21,Napoli,Cagliari,3,2
322,33,2013-04-21,Juventus,Milan,1,0
323,33,2013-04-21,Fiorentina,Torino,4,3
324,33,2013-04-21,Catania,Palermo,1,1
325,33,2013-04-21,Roma,Pescara,1,1
326,33,2013-04-21,Siena,Chievo Verona,0,1
327,33,2013-04-21,Genoa,Atalanta,1,1
328,33,2013-04-21,Bologna,Sampdoria,1,1
329,33,2013-04-21,Udinese,Lazio,1,0
330,34,2013-04-28,Milan,Catania,4,2
331,34,2013-04-28,Atalanta,Bologna,1,1
332,34,2013-04-28,Cagliari,Udinese,0,1
333,34,2013-04-28,Roma,Siena,4,0
334,34,2013-04-28,Parma,Lazio,0,0
335,34,2013-04-28,Palermo,Inter,1,0
336,34,2013-04-28,Chievo Verona,Genoa,0,1
337,34,2013-04-28,Pescara,Napoli,0,3
338,34,2013-04-28,Torino,Juventus,0,2
339,34,2013-04-28,Sampdoria,Fiorentina,0,3
340,35,2013-05-05,Lazio,Bologna,6,0
341,35,2013-05-05,Udinese,Sampdoria,3,1
342,35,2013-05-05,Fiorentina,Roma,0,1
343,35,2013-05-05,Napoli,Inter,3,1
344,35,2013-05-05,Parma,Atalanta,2,0
345,35,2013-05-05,Milan,Torino,1,0
346,35,2013-05-05,Catania,Siena,3,0
347,35,2013-05-05,Chievo Verona,Cagliari,0,0
348,35,2013-05-05,Genoa,Pescara,4,1
349,35,2013-05-05,Juventus,Palermo,1,0
350,36,2013-05-08,Sampdoria,Catania,1,1
351,36,2013-05-08,Roma,Chievo Verona,0,1
352,36,2013-05-08,Atalanta,Juventus,0,1
353,36,2013-05-08,Pescara,Milan,0,4
354,36,2013-05-08,Bologna,Napoli,0,3
355,36,2013-05-08,Inter,Lazio,1,3
356,36,2013-05-08,Cagliari,Parma,0,1
357,36,2013-05-08,Palermo,Udinese,2,3
358,36,2013-05-08,Siena,Fiorentina,0,1
359,36,2013-05-08,Torino,Genoa,0,0
360,37,2013-05-12,Lazio,Sampdoria,2,0
361,37,2013-05-12,Udinese,Atalanta,2,1
362,37,2013-05-12,Chievo Verona,Torino,1,1
363,37,2013-05-12,Napoli,Siena,2,1
364,37,2013-05-12,Catania,Pescara,1,0
365,37,2013-05-12,Fiorentina,Palermo,1,0
366,37,2013-05-12,Parma,Bologna,0,2
367,37,2013-05-12,Juventus,Cagliari,1,1
368,37,2013-05-12,Milan,Roma,0,0
369,37,2013-05-12,Genoa,Inter,0,0
370,38,2013-05-19,Palermo,Parma,1,3
371,38,2013-05-19,Siena,Milan,1,2
372,38,2013-05-19,Sampdoria,Juventus,3,2
373,38,2013-05-19,Torino,Catania,2,2
374,38,2013-05-19,Pescara,Fiorentina,1,5
375,38,2013-05-19,Atalanta,Chievo Verona,2,2
376,38,2013-05-19,Inter,Udinese,2,5
377,38,2013-05-19,Cagliari,Lazio,1,0
378,38,2013-05-19,Bologna,Genoa,0,0
379,38,2013-05-19,Roma,Napoli,2,1
